@relation training_tutorial1
@attribute diff numeric
@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}
@attribute action {Stop, East, West, North, South}
@data
-1,372,4,8,4.0,-90.0,West,False,4,4,3,1,10,4,7,1,True,False,True,False,0,4,0,10,0,4,4,False,False,False,False,False,South
-1,371,4,7,3.16,-108.43,South,False,3,4,3,1,10,5,7,1,True,False,True,False,1,4,0,8,0,3,4,True,False,False,False,True,South
-1,370,4,6,2.0,-90.0,South,False,4,4,3,1,11,5,7,1,True,False,True,False,0,2,0,8,0,4,4,False,False,False,False,False,South
-1,369,4,5,2.0,-90.0,South,False,4,3,3,1,11,5,7,1,True,False,True,False,0,2,0,7,0,4,3,False,False,False,False,False,South
-1,368,4,4,1.0,-90.0,South,False,4,3,3,1,12,5,7,1,True,False,True,False,1,1,0,9,0,4,3,False,False,True,False,True,South
199,567,4,3,8.25,14.04,South,False,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,10,0,12,5,False,False,False,False,False,North
-1,566,4,4,9.06,6.34,North,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,10,0,13,5,False,False,False,False,False,North
-1,565,4,5,9.06,6.34,North,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,10,0,13,6,False,False,False,False,False,North
-1,564,4,6,9.06,-6.34,North,False,1,1,3,1,13,5,7,1,False,False,True,False,1,0,0,10,0,13,5,False,False,True,False,True,South
-1,563,4,5,9.0,0.0,South,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,9,0,13,5,False,False,False,False,False,East
-1,562,5,5,8.0,0.0,East,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,8,0,13,5,False,False,False,False,False,East
-1,561,6,5,7.0,0.0,East,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,7,0,13,5,False,False,False,False,False,East
-1,560,7,5,5.0,0.0,East,False,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,5,0,12,5,False,False,False,False,False,East
-1,559,8,5,4.0,0.0,East,True,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,4,0,12,5,False,False,False,False,False,Stop
-1,558,7,5,5.0,0.0,West,False,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,5,0,12,5,False,False,False,False,False,East
-1,557,8,5,3.0,0.0,East,False,1,1,3,1,11,5,7,1,False,False,True,False,0,0,0,3,0,11,5,False,False,False,False,False,North
-1,556,8,5,2.0,0.0,East,False,1,1,3,1,10,5,7,1,False,False,True,False,0,0,0,2,0,10,5,False,False,False,False,False,North
-1,555,8,4,2.0,0.0,South,False,1,1,3,1,10,4,7,1,False,False,True,False,0,0,0,2,0,10,4,False,False,False,False,False,South
-1,554,8,3,2.83,45.0,South,False,1,1,3,1,10,5,7,1,False,False,True,False,0,0,0,4,0,10,5,False,False,False,False,False,North
-1,553,8,4,2.83,45.0,North,False,1,1,3,1,10,6,7,1,False,False,True,False,0,0,0,4,0,10,6,False,False,False,False,False,North
-1,552,8,5,2.0,0.0,North,False,1,1,3,1,10,5,7,1,False,False,True,False,0,0,0,2,0,10,5,False,False,False,False,False,West
-1,551,8,6,3.16,-18.43,North,False,1,1,3,1,11,5,7,1,False,False,True,False,1,0,0,4,0,11,5,False,False,True,False,True,South
-1,550,8,5,4.0,0.0,South,False,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,4,0,12,5,False,False,False,False,False,South
-1,549,7,5,5.1,11.31,West,False,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,6,0,12,6,False,False,False,False,False,North
-1,548,7,6,4.0,0.0,North,False,1,1,3,1,11,6,7,1,False,False,True,False,0,0,0,4,0,11,6,False,False,False,False,False,East
-1,547,8,6,3.0,0.0,East,False,1,1,3,1,11,6,7,1,False,False,True,False,0,0,0,3,0,11,6,False,False,False,False,False,West
-1,546,8,5,3.0,0.0,South,True,1,1,3,1,11,5,7,1,False,False,True,False,0,0,0,3,0,11,5,False,False,False,False,False,Stop
-1,545,7,5,4.12,14.04,West,False,1,1,3,1,11,6,7,1,False,False,True,False,0,0,0,5,0,11,6,False,False,False,False,False,North
-1,544,7,6,5.0,0.0,North,False,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,5,0,12,6,False,False,False,False,False,East
-1,543,8,6,5.0,0.0,East,True,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,5,0,13,6,False,False,False,False,False,Stop
-1,542,7,6,6.0,0.0,West,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,6,0,13,6,False,False,False,False,False,East
-1,541,8,6,4.0,0.0,East,False,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,4,0,12,6,False,False,False,False,False,West
-1,540,8,6,4.12,-14.04,East,False,1,1,3,1,12,5,7,1,False,False,True,False,1,0,0,5,0,12,5,False,False,True,False,True,South
-1,539,8,5,4.0,0.0,South,False,1,1,3,1,12,5,7,1,False,False,True,False,0,0,0,4,0,12,5,False,False,False,False,False,North
-1,538,8,6,4.12,-14.04,North,False,1,1,3,1,12,5,7,1,False,False,True,False,1,0,0,5,0,12,5,False,False,True,False,True,South
-1,537,8,5,4.12,14.04,South,False,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,5,0,12,6,False,False,False,False,False,North
-1,536,8,6,4.12,-14.04,North,False,1,1,3,1,12,5,7,1,False,False,True,False,1,0,0,5,0,12,5,False,False,True,False,True,South
-1,535,8,5,5.0,0.0,South,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,5,0,13,5,False,False,False,False,False,North
-1,534,8,5,5.1,-11.31,South,False,1,1,3,1,13,4,7,1,False,False,True,False,1,0,0,6,0,13,4,False,False,True,False,True,South
-1,533,8,4,6.0,0.0,South,False,1,1,3,1,14,4,7,1,False,False,True,False,0,0,0,6,0,14,4,False,False,False,False,False,North
-1,532,8,3,6.08,9.46,South,False,1,1,3,1,14,4,7,1,False,False,True,False,0,0,0,7,0,14,4,False,False,False,False,False,North
-1,531,8,4,5.0,0.0,North,False,1,1,3,1,13,4,7,1,False,False,True,False,0,0,0,5,0,13,4,False,False,False,False,False,North
-1,530,7,4,6.08,9.46,West,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,7,0,13,5,False,False,False,False,False,North
-1,529,7,5,6.0,0.0,North,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,6,0,13,5,False,False,False,False,False,East
-1,528,8,5,5.0,0.0,East,True,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,5,0,13,5,False,False,False,False,False,Stop
-1,527,8,5,5.0,0.0,East,False,1,1,3,1,13,5,7,1,False,False,True,False,0,0,0,5,0,13,5,False,False,False,False,False,South
-1,526,8,4,5.39,21.8,South,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,7,0,13,6,False,False,False,False,False,North
-1,525,8,5,5.1,11.31,North,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,6,0,13,6,False,False,False,False,False,North
-1,524,8,6,5.0,0.0,North,True,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,5,0,13,6,False,False,False,False,False,Stop
-1,523,7,6,7.0,0.0,West,False,1,1,3,1,14,6,7,1,False,False,True,False,0,0,0,7,0,14,6,False,False,False,False,False,East
-1,522,8,6,5.0,0.0,East,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,5,0,13,6,False,False,False,False,False,West
-1,521,8,6,5.0,0.0,East,True,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,5,0,13,6,False,False,False,False,False,Stop
-1,520,7,6,5.0,0.0,West,False,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,5,0,12,6,False,False,False,False,False,East
-1,519,8,6,4.0,0.0,East,True,1,1,3,1,12,6,7,1,False,False,True,False,0,0,0,4,0,12,6,False,False,False,False,False,Stop
-1,518,8,5,3.16,18.43,South,False,1,1,3,1,11,6,7,1,False,False,True,False,0,0,0,4,0,11,6,False,False,False,False,False,North
-1,517,8,6,3.16,-18.43,North,False,1,1,3,1,11,5,7,1,False,False,True,False,1,0,0,4,0,11,5,False,False,True,False,True,South
-1,516,8,5,3.0,0.0,South,True,1,1,3,1,11,5,7,1,False,False,True,False,0,0,0,3,0,11,5,False,False,False,False,False,Stop
-1,515,7,5,4.0,0.0,West,False,1,1,3,1,11,5,7,1,False,False,True,False,0,0,0,4,0,11,5,False,False,False,False,False,East
-1,514,8,5,3.16,18.43,East,False,1,1,3,1,11,6,7,1,False,False,True,False,0,0,0,4,0,11,6,False,False,False,False,False,North
-1,513,8,6,2.0,0.0,North,False,1,1,3,1,10,6,7,1,False,False,True,False,0,0,0,2,0,10,6,False,False,False,False,False,South
-1,512,8,6,2.24,-26.57,North,False,1,1,3,1,10,5,7,1,False,False,True,False,1,0,0,3,0,10,5,False,False,True,False,True,South
-1,511,8,5,2.0,0.0,South,False,1,1,3,1,10,5,7,1,False,False,True,False,0,0,0,2,0,10,5,False,False,False,False,False,North
-1,510,7,5,3.16,-18.43,West,False,1,1,3,1,10,4,7,1,False,False,True,False,1,0,0,4,0,10,4,False,False,True,False,True,South
-1,509,7,4,3.16,-18.43,South,False,1,1,3,1,10,3,7,1,False,False,True,False,1,0,0,4,0,10,3,False,False,True,False,True,South
-1,508,7,3,4.0,0.0,South,False,1,1,3,1,11,3,7,1,False,False,True,False,0,0,0,4,0,11,3,False,False,False,False,False,East
-1,507,8,3,2.0,0.0,East,False,1,1,3,1,10,3,7,1,False,False,True,False,0,0,0,2,0,10,3,False,False,False,False,False,East
-1,506,9,3,1.41,45.0,East,False,1,1,3,1,10,4,7,1,False,False,True,False,1,0,0,2,0,10,4,False,True,False,False,True,East
199,705,10,4,0.0,90.0,East,False,1,1,3,1,10,4,7,1,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,Stop
0,0,12,10,2.24,63.43,Stop,False,5,6,5,12,13,6,13,12,True,True,True,True,1,11,9,5,3,13,12,False,True,False,False,True,North
-1,-1,12,11,1.41,45.0,North,False,4,6,5,12,13,5,13,12,True,True,True,True,1,13,8,7,1,13,12,False,True,False,False,True,North
199,198,12,12,7.07,-171.87,North,False,3,6,5,11,14,5,7,1,True,True,True,False,1,15,8,9,0,5,11,False,False,True,False,True,South
-1,197,12,11,6.0,180.0,South,False,4,6,6,11,14,5,7,1,True,True,True,False,0,13,6,8,0,6,11,False,False,False,False,False,West
-1,196,11,11,6.0,180.0,West,False,3,6,5,11,14,4,7,1,True,True,True,False,0,13,6,10,0,5,11,False,False,False,False,False,West
-1,195,10,11,5.0,180.0,West,False,2,6,5,11,13,4,7,1,True,True,True,False,0,13,5,10,0,5,11,False,False,False,False,False,West
-1,194,9,11,3.0,180.0,West,False,3,6,6,11,13,3,7,1,True,True,True,False,0,11,3,12,0,6,11,False,False,False,False,False,West
-1,193,8,11,2.24,-153.43,West,False,2,6,6,10,12,3,7,1,True,True,True,False,1,11,3,12,0,6,10,False,False,True,False,True,South
-1,192,8,10,1.0,180.0,South,False,2,7,7,10,12,3,7,1,True,True,True,False,1,9,1,11,0,7,10,True,False,False,False,True,West
199,391,7,10,5.83,-149.04,West,False,2,7,3,1,11,3,7,1,True,False,True,False,0,8,0,11,0,2,7,False,False,False,False,False,West
-1,390,6,10,4.24,-135.0,West,False,3,7,3,1,12,3,7,1,True,False,True,False,0,6,0,13,0,3,7,False,False,False,False,False,West
-1,389,5,10,3.16,-108.43,West,False,4,7,3,1,13,3,7,1,True,False,True,False,1,4,0,15,0,4,7,True,False,False,False,True,South
-1,388,5,9,2.83,-135.0,South,False,3,7,3,1,13,3,7,1,True,False,True,False,0,4,0,14,0,3,7,False,False,False,False,False,South
-1,387,5,8,2.24,-153.43,South,False,3,7,3,1,13,3,7,1,True,False,True,False,1,3,0,13,0,3,7,False,False,True,False,True,West
-1,386,4,8,1.41,-135.0,West,False,3,7,3,1,13,3,7,1,True,False,True,False,1,2,0,14,0,3,7,True,False,False,False,True,South
-1,385,4,7,1.41,-135.0,South,False,3,6,3,1,13,4,7,1,True,False,True,False,1,2,0,12,0,3,6,True,False,False,False,True,South
-1,384,4,6,1.41,-135.0,South,False,3,5,3,1,13,4,7,1,True,False,True,False,1,2,0,11,0,3,5,True,False,False,False,True,South
-1,383,4,5,2.0,180.0,South,False,2,5,3,1,13,5,7,1,True,False,True,False,0,2,0,9,0,2,5,False,False,False,False,False,West
-1,382,3,5,2.0,180.0,West,False,1,5,3,1,13,6,7,1,True,False,True,False,0,2,0,11,0,1,5,False,False,False,False,False,West
199,581,2,5,11.05,5.19,West,False,1,1,3,1,13,6,7,1,False,False,True,False,0,0,0,12,0,13,6,False,False,False,False,False,North
-1,580,2,6,11.05,-5.19,North,False,1,1,3,1,13,5,7,1,False,False,True,False,1,0,0,12,0,13,5,False,False,True,False,True,South
-1,579,2,5,11.05,-5.19,South,False,1,1,3,1,13,4,7,1,False,False,True,False,1,0,0,12,0,13,4,False,False,True,False,True,South
-1,578,2,4,12.0,0.0,South,False,1,1,3,1,14,4,7,1,False,False,True,False,0,0,0,12,0,14,4,False,False,False,False,False,East
-1,577,3,4,11.05,-5.19,East,False,1,1,3,1,14,3,7,1,False,False,True,False,1,0,0,12,0,14,3,False,False,True,False,True,South
-1,576,3,3,10.0,0.0,South,False,1,1,3,1,13,3,7,1,False,False,True,False,0,0,0,10,0,13,3,False,False,False,False,False,East
-1,575,4,3,8.0,0.0,East,False,1,1,3,1,12,3,7,1,False,False,True,False,0,0,0,8,0,12,3,False,False,False,False,False,East
-1,574,5,3,6.0,0.0,East,False,1,1,3,1,11,3,7,1,False,False,True,False,0,0,0,6,0,11,3,False,False,False,False,False,East
-1,573,6,3,5.0,0.0,East,False,1,1,3,1,11,3,7,1,False,False,True,False,0,0,0,5,0,11,3,False,False,False,False,False,East
-1,572,7,3,4.0,0.0,East,False,1,1,3,1,11,3,7,1,False,False,True,False,0,0,0,4,0,11,3,False,False,False,False,False,East
-1,571,8,3,3.0,0.0,East,False,1,1,3,1,11,3,7,1,False,False,True,False,0,0,0,3,0,11,3,False,False,False,False,False,East
-1,570,9,3,3.0,0.0,East,False,1,1,3,1,12,3,7,1,False,False,True,False,0,0,0,3,0,12,3,False,False,False,False,False,East
-1,569,10,3,2.0,0.0,East,False,1,1,3,1,12,3,7,1,False,False,True,False,0,0,0,2,0,12,3,False,False,False,False,False,East
199,768,12,3,0.0,0.0,East,False,1,1,3,1,12,3,7,1,False,False,False,False,0,0,0,0,0,0,0,False,True,False,False,False,Stop
0,0,12,10,2.24,63.43,Stop,False,5,6,5,12,13,6,13,12,True,True,True,True,1,11,9,5,3,13,12,False,True,False,False,True,North
-1,-1,12,11,1.41,45.0,North,False,5,7,5,13,12,6,13,12,True,True,True,True,1,11,9,5,3,13,12,False,True,False,False,True,North
-1,-2,12,12,1.41,45.0,North,False,4,7,6,13,13,6,13,13,True,True,True,True,1,13,7,7,3,13,13,False,True,False,False,True,North
-1,-3,12,13,1.41,45.0,North,False,3,7,6,14,13,5,13,14,True,True,True,True,1,15,7,9,3,13,14,False,True,False,False,True,North
-1,-4,12,14,2.0,0.0,North,False,3,6,7,14,13,5,14,14,True,True,True,True,0,17,5,10,3,14,14,False,False,False,False,False,East
-1,-5,13,14,2.0,0.0,East,False,3,7,7,13,13,4,15,14,True,True,True,True,0,17,7,10,2,15,14,False,False,False,False,False,East
-1,-6,14,14,1.0,0.0,East,False,3,6,7,12,13,5,15,14,True,True,True,True,1,19,9,10,2,15,14,False,True,False,False,True,East
-1,-7,15,14,1.0,-90.0,East,False,2,6,7,13,12,5,15,13,True,True,True,True,1,21,9,12,2,15,13,False,False,True,False,True,South
199,192,15,13,8.06,-172.87,South,False,3,6,7,12,11,5,16,13,True,True,True,False,1,19,9,12,0,7,12,False,False,True,False,True,South
-1,191,15,12,8.0,180.0,South,False,3,6,7,12,10,5,7,1,True,True,True,False,0,18,8,12,0,7,12,False,False,False,False,False,West
-1,190,14,12,7.07,-171.87,West,False,3,7,7,11,11,5,7,1,True,True,True,False,1,16,8,10,0,7,11,False,False,True,False,True,South
-1,189,14,11,7.07,-171.87,South,False,3,7,7,10,12,5,7,1,True,True,True,False,1,15,8,8,0,7,10,False,False,True,False,True,South
-1,188,14,10,4.47,-116.57,South,False,3,6,7,11,12,6,7,1,True,True,True,False,0,15,8,6,0,12,6,False,False,False,False,False,South
-1,187,14,9,4.24,-135.0,South,False,2,6,8,11,11,6,7,1,True,True,True,False,0,15,8,6,0,11,6,False,False,False,False,False,South
-1,186,14,8,3.16,-161.57,South,False,2,5,9,11,11,7,7,1,True,True,True,False,1,15,8,4,0,11,7,False,False,True,False,True,South
-1,185,14,7,2.0,180.0,South,False,1,5,9,11,12,7,7,1,True,True,True,False,0,15,9,2,0,12,7,False,False,False,False,False,West
-1,184,13,7,1.41,135.0,West,False,2,5,9,10,12,8,7,1,True,True,True,False,1,13,7,2,0,12,8,True,False,False,False,True,North
-1,183,13,8,1.41,-135.0,North,False,2,5,10,10,12,7,7,1,True,True,True,False,1,14,5,2,0,12,7,True,False,False,False,True,South
-1,182,13,7,1.41,135.0,South,False,2,5,10,10,12,8,7,1,True,True,True,False,1,13,6,2,0,12,8,True,False,False,False,True,North
199,381,13,8,3.61,146.31,North,False,1,5,10,10,5,1,7,1,True,True,False,False,0,15,5,0,0,10,10,False,False,False,False,False,North
-1,380,13,9,3.61,146.31,North,False,1,6,10,11,5,1,7,1,True,True,False,False,0,15,5,0,0,10,11,False,False,False,False,False,North
-1,379,13,10,4.12,165.96,North,False,1,6,9,11,5,1,7,1,True,True,False,False,0,16,5,0,0,9,11,False,False,False,False,False,North
-1,378,13,11,4.0,180.0,North,False,1,6,9,11,5,1,7,1,True,True,False,False,0,17,4,0,0,9,11,False,False,False,False,False,West
-1,377,12,11,2.0,180.0,West,False,1,7,10,11,5,1,7,1,True,True,False,False,0,15,2,0,0,10,11,False,False,False,False,False,West
-1,376,11,11,1.0,180.0,West,False,1,7,10,11,5,1,7,1,True,True,False,False,1,14,1,0,0,10,11,True,False,False,False,True,West
199,575,10,11,9.49,-161.57,West,False,1,8,3,1,5,1,7,1,True,False,False,False,0,12,0,0,0,1,8,False,False,False,False,False,South
-1,574,10,10,9.22,-167.47,South,False,1,8,3,1,5,1,7,1,True,False,False,False,0,11,0,0,0,1,8,False,False,False,False,False,South
-1,573,10,9,9.06,-173.66,South,False,1,8,3,1,5,1,7,1,True,False,False,False,1,10,0,0,0,1,8,False,False,True,False,True,South
-1,572,10,8,9.06,-173.66,South,False,1,7,3,1,5,1,7,1,True,False,False,False,1,10,0,0,0,1,7,False,False,True,False,True,South
-1,571,10,7,8.0,180.0,South,False,2,7,3,1,5,1,7,1,True,False,False,False,0,8,0,0,0,2,7,False,False,False,False,False,West
-1,570,9,7,7.07,-171.87,West,False,2,6,3,1,5,1,7,1,True,False,False,False,1,8,0,0,0,2,6,False,False,True,False,True,South
-1,569,9,6,7.07,171.87,South,False,2,7,3,1,5,1,7,1,True,False,False,False,0,8,0,0,0,2,7,False,False,False,False,False,North
-1,568,9,7,7.07,171.87,North,False,2,8,3,1,5,1,7,1,True,False,False,False,0,8,0,0,0,2,8,False,False,False,False,False,North
-1,567,9,8,7.0,180.0,North,False,2,8,3,1,5,1,7,1,True,False,False,False,0,7,0,0,0,2,8,False,False,False,False,False,West
-1,566,8,8,7.0,180.0,West,False,1,8,3,1,5,1,7,1,True,False,False,False,0,7,0,0,0,1,8,False,False,False,False,False,West
-1,565,7,8,6.0,180.0,West,False,1,8,3,1,5,1,7,1,True,False,False,False,0,6,0,0,0,1,8,False,False,False,False,False,West
-1,564,6,8,5.0,180.0,West,False,1,8,3,1,5,1,7,1,True,False,False,False,0,5,0,0,0,1,8,False,False,False,False,False,West
-1,563,5,8,4.0,180.0,West,False,1,8,3,1,5,1,7,1,True,False,False,False,0,4,0,0,0,1,8,False,False,False,False,False,West
-1,562,4,8,3.16,161.57,West,False,1,9,3,1,5,1,7,1,True,False,False,False,0,4,0,0,0,1,9,False,False,False,False,False,North
-1,561,4,9,3.16,-161.57,North,False,1,8,3,1,5,1,7,1,True,False,False,False,1,4,0,0,0,1,8,False,False,True,False,True,South
-1,560,4,8,3.16,-161.57,South,False,1,7,3,1,5,1,7,1,True,False,False,False,1,4,0,0,0,1,7,False,False,True,False,True,South
-1,559,4,7,3.16,161.57,South,False,1,8,3,1,5,1,7,1,True,False,False,False,0,4,0,0,0,1,8,False,False,False,False,False,North
-1,558,4,8,2.0,180.0,North,False,2,8,3,1,5,1,7,1,True,False,False,False,0,2,0,0,0,2,8,False,False,False,False,False,West
199,757,2,8,0.0,180.0,West,False,2,8,3,1,5,1,7,1,False,False,False,False,0,0,0,0,0,0,0,True,False,False,False,False,Stop
0,0,12,10,2.24,63.43,Stop,False,5,6,5,12,13,6,13,12,True,True,True,True,1,11,9,5,3,13,12,False,True,False,False,True,North
-1,-1,12,11,1.41,45.0,North,False,4,6,5,11,12,6,13,12,True,True,True,True,1,13,7,5,1,13,12,False,True,False,False,True,North
-1,-2,12,12,1.41,-45.0,North,False,4,5,4,11,12,5,13,11,True,True,True,True,1,15,9,7,3,13,11,False,True,False,False,True,South
-1,-3,12,11,1.41,-45.0,South,False,4,5,4,11,13,5,13,10,True,True,True,True,1,14,8,7,3,13,10,False,True,False,False,True,South
-1,-4,12,10,2.0,0.0,South,False,5,5,4,11,12,5,14,10,True,True,True,True,0,12,9,5,3,14,10,False,False,False,False,False,East
-1,-5,13,10,1.41,-45.0,East,False,6,5,3,11,13,5,14,9,True,True,True,True,1,12,11,5,1,14,9,False,True,False,False,True,South
199,194,13,9,4.12,-75.96,South,False,6,5,3,12,14,5,7,1,True,True,True,False,1,11,13,5,0,14,5,False,True,False,False,True,South
-1,193,13,8,3.16,-71.57,South,False,6,4,3,13,14,5,7,1,True,True,True,False,1,11,15,4,0,14,5,False,True,False,False,True,East
-1,192,14,8,3.16,-108.43,East,False,5,4,3,13,13,5,7,1,True,True,True,False,1,13,16,4,0,13,5,True,False,False,False,True,South
-1,191,14,7,2.83,-135.0,South,False,6,4,3,13,12,5,7,1,True,True,True,False,0,11,17,4,0,12,5,False,False,False,False,False,South
-1,190,14,6,2.83,-135.0,South,False,6,3,3,13,12,4,7,1,True,True,True,False,0,11,18,4,0,12,4,False,False,False,False,False,South
-1,189,14,5,3.16,-161.57,South,False,6,3,3,13,11,4,7,1,True,True,True,False,1,10,19,4,0,11,4,False,False,True,False,True,South
-1,188,14,4,3.16,161.57,South,False,5,3,3,12,11,5,7,1,True,True,True,False,0,10,19,4,0,11,5,False,False,False,False,False,North
-1,187,14,5,3.16,161.57,North,False,5,4,3,11,11,6,7,1,True,True,True,False,0,10,17,4,0,11,6,False,False,False,False,False,North
-1,186,14,6,3.16,-161.57,North,False,6,4,3,11,11,5,7,1,True,True,True,False,1,10,16,4,0,11,5,False,False,True,False,True,South
-1,185,14,5,4.0,180.0,South,False,7,4,3,10,10,5,7,1,True,True,True,False,0,8,16,4,0,10,5,False,False,False,False,False,West
-1,184,13,5,2.0,180.0,West,False,7,4,2,10,11,5,7,1,True,True,True,False,0,7,16,2,0,11,5,False,False,False,False,False,West
-1,183,12,5,1.41,-135.0,West,False,7,3,2,9,11,4,7,1,True,True,True,False,1,7,14,2,0,11,4,True,False,False,False,True,South
-1,182,12,4,1.41,135.0,South,False,7,4,3,9,11,5,7,1,True,True,True,False,1,5,14,2,0,11,5,True,False,False,False,True,North
-1,181,12,5,1.41,135.0,North,False,8,4,3,9,11,6,7,1,True,True,True,False,1,5,13,2,0,11,6,True,False,False,False,True,North
-1,180,12,6,2.0,180.0,North,False,8,3,4,9,10,6,7,1,True,True,True,False,0,7,11,2,0,10,6,False,False,False,False,False,West
-1,179,11,6,1.41,-135.0,West,False,8,4,5,9,10,5,7,1,True,True,True,False,1,5,9,2,0,10,5,True,False,False,False,True,South
199,378,11,5,3.61,-146.31,South,False,8,3,5,9,5,1,7,1,True,True,False,False,0,5,10,0,0,8,3,False,False,False,False,False,South
-1,377,11,4,3.0,180.0,South,False,8,4,5,9,5,1,7,1,True,True,False,False,0,3,11,0,0,8,4,False,False,False,False,False,West
-1,376,10,4,2.0,180.0,West,False,8,4,4,9,5,1,7,1,True,True,False,False,0,2,11,0,0,8,4,False,False,False,False,False,East
-1,375,10,5,2.0,180.0,North,False,8,5,5,9,5,1,7,1,True,True,False,False,0,2,9,0,0,8,5,False,False,False,False,False,East
-1,374,10,6,2.24,-153.43,North,False,8,5,4,9,5,1,7,1,True,True,False,False,1,3,9,0,0,8,5,False,False,True,False,True,South
-1,373,10,5,3.0,180.0,South,False,7,5,5,9,5,1,7,1,True,True,False,False,0,3,9,0,0,7,5,False,False,False,False,False,South
-1,372,10,4,3.16,161.57,South,False,7,5,5,10,5,1,7,1,True,True,False,False,0,4,11,0,0,7,5,False,False,False,False,False,North
-1,371,10,5,3.16,161.57,North,False,7,6,5,9,5,1,7,1,True,True,False,False,0,4,9,0,0,7,6,False,False,False,False,False,North
-1,370,10,6,4.0,180.0,North,True,6,6,4,9,5,1,7,1,True,True,False,False,0,4,9,0,0,6,6,False,False,False,False,False,Stop
-1,369,10,6,3.0,180.0,North,False,7,6,3,9,5,1,7,1,True,True,False,False,0,3,10,0,0,7,6,False,False,False,False,False,South
-1,368,11,6,4.0,180.0,East,False,7,6,4,9,5,1,7,1,True,True,False,False,0,4,10,0,0,7,6,False,False,False,False,False,West
-1,367,10,6,2.0,180.0,West,True,8,6,4,8,5,1,7,1,True,True,False,False,0,2,8,0,0,8,6,False,False,False,False,False,Stop
-1,366,10,6,2.0,180.0,West,True,8,6,3,8,5,1,7,1,True,True,False,False,0,2,9,0,0,8,6,False,False,False,False,False,Stop
-1,365,11,6,3.16,-161.57,East,False,8,5,2,8,5,1,7,1,True,True,False,False,1,4,11,0,0,8,5,False,False,True,False,True,South
-1,364,11,5,4.0,180.0,South,False,7,5,2,7,5,1,7,1,True,True,False,False,0,4,11,0,0,7,5,False,False,False,False,False,West
-1,363,10,5,3.0,180.0,West,True,7,5,2,8,5,1,7,1,True,True,False,False,0,3,11,0,0,7,5,False,False,False,False,False,Stop
-1,362,11,5,4.12,-165.96,East,False,7,4,2,9,5,1,7,1,True,True,False,False,1,5,13,0,0,7,4,False,False,True,False,True,South
-1,361,11,4,4.0,180.0,South,False,7,4,2,8,5,1,7,1,True,True,False,False,0,4,13,0,0,7,4,False,False,False,False,False,West
-1,360,10,4,2.0,180.0,West,False,8,4,3,8,5,1,7,1,True,True,False,False,0,2,11,0,0,8,4,False,False,False,False,False,East
-1,359,10,4,2.24,153.43,West,False,8,5,3,9,5,1,7,1,True,True,False,False,0,3,12,0,0,8,5,False,False,False,False,False,North
-1,358,10,5,2.24,-153.43,North,False,8,4,4,9,5,1,7,1,True,True,False,False,1,3,10,0,0,8,4,False,False,True,False,True,South
