@relation training_keyboard_practica2-weka.filters.unsupervised.attribute.Remove-R34-64-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R32

@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}

@data
167,7,10,3,-90,South,False,7,7,2,12,16,5,7,1,True,True,True,False,3,3,7,14,0,7,7,False,False,False,False,False
166,7,9,2.24,-63.43,South,False,8,7,2,11,16,6,7,1,True,True,True,False,3,3,7,12,0,8,7,False,True,False,False,True
165,7,8,1,-90,South,False,7,7,3,11,16,6,7,1,True,True,True,False,3,1,7,11,0,7,7,False,False,True,False,True
364,7,7,6.4,141.34,South,False,1,1,2,11,16,5,7,1,False,True,True,False,2,0,9,11,0,2,11,False,False,False,False,False
363,7,6,7.81,140.19,South,False,1,1,1,11,16,4,7,1,False,True,True,False,2,0,11,11,0,1,11,False,False,False,False,False
362,8,6,9.22,-12.53,East,False,1,1,1,12,17,4,7,1,False,True,True,False,2,0,13,11,0,17,4,False,False,False,False,False
361,9,6,8.54,-20.56,East,False,1,1,1,13,17,3,7,1,False,True,True,False,2,0,15,11,0,17,3,False,False,False,False,False
360,10,6,6.71,-26.57,East,False,1,1,1,12,16,3,7,1,False,True,True,False,2,0,15,9,0,16,3,False,False,False,False,False
359,11,6,6.71,-26.57,East,False,1,1,1,12,17,3,7,1,False,True,True,False,2,0,16,9,0,17,3,False,False,False,False,False
358,11,7,8.06,-29.74,North,False,1,1,2,12,18,3,7,1,False,True,True,False,2,0,14,11,0,18,3,False,False,False,False,False
357,11,8,8.6,-35.54,North,False,1,1,1,12,18,3,7,1,False,True,True,False,2,0,14,12,0,18,3,False,False,False,False,False
356,11,9,9.49,161.57,North,False,1,1,2,12,17,3,7,1,False,True,True,False,2,0,12,12,0,2,12,False,False,False,False,False
355,11,10,9.06,173.66,North,False,1,1,2,11,16,3,7,1,False,True,True,False,2,0,10,12,0,2,11,False,False,False,False,False
354,11,11,8,180,North,False,1,1,3,11,16,4,7,1,False,True,True,False,2,0,8,12,0,3,11,False,False,False,False,False
353,10,11,6,180,West,False,1,1,4,11,17,4,7,1,False,True,True,False,2,0,6,14,0,4,11,False,False,False,False,False
352,9,11,4,180,West,False,1,1,5,11,17,3,7,1,False,True,True,False,2,0,4,16,0,5,11,False,False,False,False,False
351,8,11,3.16,161.57,West,False,1,1,5,12,17,4,7,1,False,True,True,False,2,0,4,16,0,5,12,False,False,False,False,False
350,7,11,2,180,West,False,1,1,5,11,16,4,7,1,False,True,True,False,2,0,2,16,0,5,11,False,False,False,False,False
349,6,11,1.41,135,West,False,1,1,5,12,16,5,7,1,False,True,True,False,2,0,2,16,0,5,12,True,False,False,False,True
348,5,11,1.41,45,West,False,1,1,6,12,17,5,7,1,False,True,True,False,2,0,2,18,0,6,12,False,True,False,False,True
347,4,11,3.16,18.43,West,False,1,1,7,12,16,5,7,1,False,True,True,False,2,0,4,18,0,7,12,False,False,False,False,False
346,3,11,4.12,14.04,West,False,1,1,7,12,17,5,7,1,False,True,True,False,2,0,5,20,0,7,12,False,False,False,False,False
345,4,11,3,0,East,False,1,1,7,11,17,5,7,1,False,True,True,False,2,0,3,19,0,7,11,False,False,False,False,False
344,5,11,2.24,-26.57,East,False,1,1,7,10,16,5,7,1,False,True,True,False,2,0,3,17,0,7,10,False,False,True,False,True
343,6,11,2.24,-63.43,East,False,1,1,7,9,16,6,7,1,False,True,True,False,2,0,3,15,0,7,9,False,True,False,False,True
342,7,11,2.24,-116.57,East,False,1,1,6,9,16,5,7,1,False,True,True,False,2,0,3,15,0,6,9,True,False,False,False,True
341,8,11,2.24,-116.57,East,False,1,1,7,9,16,5,7,1,False,True,True,False,2,0,3,14,0,7,9,True,False,False,False,True
340,9,11,3.61,-146.31,East,False,1,1,6,9,17,5,7,1,False,True,True,False,2,0,5,14,0,6,9,False,False,False,False,False
339,9,10,3.61,-146.31,South,False,1,1,6,8,17,5,7,1,False,True,True,False,2,0,5,13,0,6,8,False,False,False,False,False
338,8,10,2.24,-153.43,West,False,1,1,6,9,17,5,7,1,False,True,True,False,2,0,3,14,0,6,9,False,False,True,False,True
337,7,10,2.24,-116.57,West,False,1,1,6,8,16,5,7,1,False,True,True,False,2,0,3,14,0,6,8,True,False,False,False,True
336,6,10,2,-90,West,True,1,1,6,8,15,5,7,1,False,True,True,False,2,0,2,14,0,6,8,False,False,False,False,False
335,6,10,2.24,-63.43,West,False,1,1,7,8,14,5,7,1,False,True,True,False,2,0,3,13,0,7,8,False,True,False,False,True
334,6,9,1,-90,South,False,1,1,6,8,14,6,7,1,False,True,True,False,2,0,1,11,0,6,8,False,False,True,False,True
533,6,8,9.22,-12.53,South,False,1,1,3,1,15,6,7,1,False,False,True,False,1,0,0,11,0,15,6,False,False,False,False,False
532,6,7,9.06,-6.34,South,False,1,1,3,1,15,6,7,1,False,False,True,False,1,0,0,10,0,15,6,False,False,True,False,True
531,7,7,8,0,East,False,1,1,3,1,15,7,7,1,False,False,True,False,1,0,0,8,0,15,7,False,False,False,False,False
530,8,7,7,0,East,False,1,1,3,1,15,7,7,1,False,False,True,False,1,0,0,7,0,15,7,False,False,False,False,False
529,9,7,6.08,-9.46,East,False,1,1,3,1,15,6,7,1,False,False,True,False,1,0,0,7,0,15,6,False,False,True,False,True
528,10,7,5,0,East,False,1,1,3,1,15,7,7,1,False,False,True,False,1,0,0,5,0,15,7,False,False,False,False,False
527,11,7,3,0,East,False,1,1,3,1,14,7,7,1,False,False,True,False,1,0,0,3,0,14,7,False,False,False,False,False
526,12,7,3,0,East,False,1,1,3,1,15,7,7,1,False,False,True,False,1,0,0,3,0,15,7,False,False,False,False,False
525,13,7,3,0,East,False,1,1,3,1,16,7,7,1,False,False,True,False,1,0,0,3,0,16,7,False,False,False,False,False
524,14,7,1,0,East,False,1,1,3,1,15,7,7,1,False,False,True,False,1,0,0,1,0,15,7,False,True,False,False,True
0,14,3,12,90,Stop,True,10,15,13,15,14,15,17,15,True,True,True,True,4,16,13,12,15,14,15,False,False,False,False,False
-1,14,3,12.04,94.76,Stop,True,10,15,12,15,13,15,17,15,True,True,True,True,4,16,14,13,15,13,15,True,False,False,False,True
-2,14,3,12,90,Stop,True,11,15,13,15,14,15,17,15,True,True,True,True,4,15,13,12,15,14,15,False,False,False,False,False
-3,14,3,12,90,Stop,True,12,15,12,15,14,15,17,15,True,True,True,True,4,14,14,12,15,14,15,False,False,False,False,False
-4,14,3,12,90,Stop,True,12,15,12,15,14,15,17,15,True,True,True,True,4,14,14,12,14,14,15,False,False,False,False,False
-5,14,3,12,90,Stop,True,13,15,12,15,14,15,16,15,True,True,True,True,4,13,14,12,14,14,15,False,False,False,False,False
-6,14,3,12.04,94.76,Stop,True,13,15,13,15,15,15,16,15,True,True,True,True,4,13,13,13,15,13,15,True,False,False,False,True
-7,14,3,12.04,94.76,Stop,True,12,15,13,15,15,15,17,15,True,True,True,True,4,14,13,13,14,13,15,True,False,False,False,True
-8,14,3,12.04,94.76,Stop,True,11,15,13,15,15,15,16,15,True,True,True,True,4,15,13,13,15,13,15,True,False,False,False,True
-9,14,3,12,90,Stop,True,11,15,14,15,14,15,17,15,True,True,True,True,4,15,12,12,15,14,15,False,False,False,False,False
-10,14,3,12,90,Stop,False,11,15,14,16,14,15,17,15,True,True,True,True,4,15,13,12,15,14,15,False,False,False,False,False
-11,13,3,12,90,West,False,12,15,14,15,13,15,17,15,True,True,True,True,4,13,13,12,15,13,15,False,False,False,False,False
-12,12,3,12,90,West,False,12,15,15,15,14,15,16,15,True,True,True,True,4,12,15,14,16,12,15,False,False,False,False,False
-13,12,4,11,90,North,False,12,15,15,15,15,15,16,15,True,True,True,True,4,11,14,14,15,12,15,False,False,False,False,False
-14,12,5,10.05,95.71,North,False,11,15,15,15,16,15,16,15,True,True,True,True,4,11,13,14,13,11,15,True,False,False,False,True
-15,11,5,10,90,West,False,11,15,15,15,17,15,15,15,True,True,True,True,4,10,14,16,15,11,15,False,False,False,False,False
-16,10,5,10.2,78.69,West,False,12,15,14,15,16,15,16,15,True,True,True,True,4,12,14,16,17,12,15,False,False,False,False,False
-17,9,5,10.44,73.3,West,False,12,15,14,15,16,15,17,15,True,True,True,True,4,13,15,17,17,12,15,False,False,False,False,False
-18,9,6,9.22,77.47,North,False,11,15,14,15,17,15,16,15,True,True,True,True,4,11,14,17,17,11,15,False,False,False,False,False
-19,9,7,8.25,75.96,North,False,11,15,14,16,16,15,17,15,True,True,True,True,4,10,14,15,16,11,15,False,False,False,False,False
-20,9,8,7.62,66.8,North,False,12,15,14,16,16,15,17,15,True,True,True,True,4,10,13,14,15,12,15,False,False,False,False,False
-21,10,8,7.07,81.87,East,False,11,15,14,17,15,15,17,15,True,True,True,True,4,8,13,12,13,11,15,False,True,False,False,True
-22,11,8,7,90,East,False,11,15,13,17,16,15,16,15,True,True,True,True,4,7,11,12,12,11,15,False,False,False,False,False
-23,12,8,7.07,98.13,East,False,11,15,12,17,15,15,16,15,True,True,True,True,4,8,9,10,11,11,15,True,False,False,False,True
-24,12,9,6.32,108.43,North,False,10,15,12,18,16,15,16,15,True,True,True,True,4,8,9,10,10,10,15,False,False,False,False,False
-25,12,10,5.39,111.8,North,False,10,15,12,19,16,15,16,15,True,True,True,True,4,7,9,9,8,10,15,False,False,False,False,False
-26,12,11,4.47,116.57,North,False,10,15,12,19,15,15,15,15,True,True,True,True,4,6,8,7,7,10,15,False,False,False,False,False
-27,11,11,4,90,West,False,11,15,12,18,16,15,15,15,True,True,True,True,4,4,8,9,7,11,15,False,False,False,False,False
-28,10,11,4,90,West,False,10,15,12,18,16,15,14,15,True,True,True,True,4,4,9,10,9,10,15,False,False,False,False,False
-29,9,11,4.12,75.96,West,False,10,15,12,19,17,15,14,16,True,True,True,True,4,5,11,12,11,10,15,False,True,False,False,True
-30,8,11,4.47,63.43,West,False,10,15,12,20,16,15,14,17,True,True,True,True,4,6,13,12,11,10,15,False,False,False,False,False
-31,8,12,3.61,56.31,North,False,10,15,12,20,15,15,13,17,True,True,True,True,4,5,12,10,9,10,15,False,False,False,False,False
-32,8,13,3.61,33.69,North,False,11,15,12,20,15,15,12,17,True,True,True,True,4,5,11,9,8,11,15,False,False,False,False,False
-33,8,14,2.24,26.57,North,False,10,15,12,19,14,15,12,17,True,True,True,True,4,3,9,7,7,10,15,False,False,False,False,False
-34,8,15,2,0,North,False,10,15,12,19,14,15,12,17,True,True,True,True,4,2,8,6,7,10,15,False,False,False,False,False
-35,8,16,2.24,-26.57,North,False,10,15,12,19,14,16,12,18,True,True,True,True,4,3,7,6,5,10,15,False,False,True,False,True
-36,8,17,3.61,-33.69,North,False,11,15,12,19,13,16,12,17,True,True,True,True,4,5,6,6,5,11,15,False,False,False,False,False
-37,9,17,2.24,-63.43,East,False,10,15,12,19,13,16,13,17,True,True,True,True,4,3,5,5,3,10,15,False,True,False,False,True
-38,10,17,2.24,-63.43,East,False,11,15,12,20,13,15,12,17,True,True,True,True,4,3,5,5,3,11,15,False,True,False,False,True
-39,11,17,2,-90,East,False,11,15,12,19,14,15,13,17,True,True,True,True,4,2,3,5,3,11,15,False,False,False,False,False
-40,12,17,1,90,East,False,12,15,12,18,13,15,13,16,True,True,True,True,4,2,1,3,2,12,18,False,False,False,False,False
159,12,18,3.16,-108.43,North,False,11,15,3,1,13,15,13,16,True,False,True,True,3,4,0,4,4,11,15,True,False,False,False,True
158,12,19,4,-90,North,False,10,15,3,1,12,15,14,16,True,False,True,True,3,6,0,4,4,12,15,False,False,False,False,False
157,12,20,5.1,-78.69,North,False,10,15,3,1,13,15,13,16,True,False,True,True,3,7,0,6,6,13,15,False,True,False,False,True
156,12,19,4.12,-104.04,South,False,11,15,3,1,14,15,13,15,True,False,True,True,3,5,0,6,5,11,15,True,False,False,False,True
155,12,18,3,-90,South,False,12,15,3,1,13,15,13,15,True,False,True,True,3,3,0,4,3,12,15,False,False,False,False,False
154,12,17,2.24,-63.43,South,False,13,15,3,1,14,15,13,16,True,False,True,True,3,3,0,4,3,13,15,False,True,False,False,True
153,13,17,1.41,-45,East,False,14,15,3,1,14,15,14,16,True,False,True,True,3,3,0,3,2,14,16,False,True,False,False,True
152,13,16,1,-90,South,False,13,15,3,1,13,15,14,16,True,False,True,True,3,1,0,1,1,13,15,False,False,True,False,True
551,13,15,1.41,45,South,True,1,1,3,1,5,1,14,16,False,False,False,True,1,0,0,0,1,14,16,False,True,False,False,True
550,13,15,1,0,South,False,1,1,3,1,5,1,14,15,False,False,False,True,1,0,0,0,2,14,15,False,True,False,False,True
549,12,15,3,0,West,False,1,1,3,1,5,1,15,15,False,False,False,True,1,0,0,0,4,15,15,False,False,False,False,False
548,13,15,3,0,East,False,1,1,3,1,5,1,16,15,False,False,False,True,1,0,0,0,4,16,15,False,False,False,False,False
547,14,15,3,0,East,False,1,1,3,1,5,1,17,15,False,False,False,True,1,0,0,0,3,17,15,False,False,False,False,False
546,15,15,2,0,East,False,1,1,3,1,5,1,17,15,False,False,False,True,1,0,0,0,1,17,15,False,False,False,False,False
0,4,12,8.6,-35.54,Stop,True,9,3,11,7,19,12,22,9,True,True,True,True,4,14,12,15,21,11,7,False,False,False,False,False
-1,4,12,7.81,-39.81,Stop,True,10,3,10,7,19,11,22,9,True,True,True,True,4,15,11,16,22,10,7,False,False,False,False,False
-2,4,12,7.81,-39.81,Stop,True,11,3,10,7,19,10,22,8,True,True,True,True,4,16,11,17,21,10,7,False,False,False,False,False
-3,4,12,7.21,-33.69,Stop,True,12,3,10,8,19,9,21,8,True,True,True,True,4,17,10,18,21,10,8,False,False,False,False,False
-4,4,12,7.81,-39.81,Stop,True,11,3,10,7,18,9,21,8,True,True,True,True,4,16,11,17,20,10,7,False,False,False,False,False
-5,4,12,7.21,-33.69,Stop,True,12,3,10,8,18,8,21,9,True,True,True,True,4,17,10,18,21,10,8,False,False,False,False,False
-6,4,12,6.4,-38.66,Stop,False,12,3,9,8,17,8,21,8,True,True,True,True,4,17,9,17,22,9,8,False,False,False,False,False
-7,5,12,5.66,-45,East,False,12,3,9,8,16,8,21,7,True,True,True,True,4,16,8,15,21,9,8,False,False,False,False,False
-8,6,12,5,-53.13,East,False,11,3,9,8,16,7,21,7,True,True,True,True,4,14,7,15,21,9,8,False,False,False,False,False
-9,6,11,5,-36.87,South,False,10,3,10,8,17,7,22,7,True,True,True,True,4,12,7,15,19,10,8,False,False,False,False,False
-10,6,10,4.47,-26.57,South,False,10,4,10,8,16,7,22,8,True,True,True,True,4,10,6,13,19,10,8,False,False,False,False,False
-11,6,9,4.12,-14.04,South,False,11,4,10,8,17,7,22,7,True,True,True,True,4,10,5,13,17,10,8,False,False,True,False,True
-12,6,8,4.12,-14.04,South,False,11,3,10,7,17,6,21,7,True,True,True,True,4,10,5,13,16,10,7,False,False,True,False,True
-13,7,8,4.12,-14.04,East,False,10,3,11,7,17,7,21,7,True,True,True,True,4,8,5,11,15,11,7,False,False,True,False,True
-14,8,8,2.24,-26.57,East,False,10,4,10,7,18,7,21,7,True,True,True,True,4,6,3,11,13,10,7,False,False,True,False,True
-15,9,8,1,-90,East,False,9,4,9,7,19,7,20,7,True,True,True,True,4,4,1,11,11,9,7,False,False,True,False,True
-16,10,8,2.24,-153.43,East,False,9,5,8,7,19,6,19,7,True,True,True,True,4,4,3,11,9,8,7,False,False,True,False,True
-17,11,8,3.61,-123.69,East,False,9,5,8,6,19,5,18,7,True,True,True,True,4,5,5,11,9,9,5,False,False,False,False,False
-18,11,7,2.24,-116.57,South,False,10,5,8,7,20,5,18,6,True,True,True,True,4,3,3,11,7,10,5,True,False,False,False,True
-19,11,6,2.24,-116.57,South,False,10,4,9,7,20,5,17,6,True,True,True,True,4,3,3,10,7,10,4,True,False,False,False,True
-20,10,6,1,90,West,False,10,4,10,7,20,5,18,6,True,True,True,True,4,2,1,11,8,10,7,False,False,False,False,False
-21,9,6,1,90,West,False,10,4,9,7,20,5,18,6,True,True,True,True,4,3,1,12,10,9,7,False,False,False,False,False
-22,8,6,2.24,-26.57,West,False,10,5,9,8,20,5,18,5,True,True,True,True,4,3,3,13,11,10,5,False,False,True,False,True
-23,7,6,4.12,-14.04,West,False,11,5,10,8,21,5,18,5,True,True,True,True,4,5,5,15,11,11,5,False,False,True,False,True
-24,7,7,3,0,North,False,11,6,10,7,20,5,18,6,True,True,True,True,4,5,3,15,13,10,7,False,False,False,False,False
-25,8,7,3,0,East,False,11,7,10,8,20,5,19,6,True,True,True,True,4,3,3,14,13,11,7,False,False,False,False,False
-26,9,7,1,90,East,False,12,7,9,8,20,4,19,5,True,True,True,True,4,3,1,14,12,9,8,False,False,False,False,False
-27,10,7,1.41,135,East,False,13,7,9,8,20,3,19,5,True,True,True,True,4,3,2,14,10,9,8,True,False,False,False,True
-28,11,7,2,180,East,False,14,7,9,7,20,3,19,6,True,True,True,True,4,3,2,13,9,9,7,False,False,False,False,False
-29,12,7,2.24,26.57,East,False,14,8,9,6,20,3,19,6,True,True,True,True,4,3,4,12,8,14,8,False,False,False,False,False
-30,13,7,2.24,26.57,East,False,15,8,9,6,20,3,19,6,True,True,True,True,4,3,5,11,8,15,8,False,False,False,False,False
-31,12,7,4.12,14.04,West,False,16,8,8,6,20,3,20,6,True,True,True,True,4,5,5,12,9,16,8,False,False,False,False,False
-32,11,7,3.16,-161.57,West,False,17,8,8,6,20,4,20,6,True,True,True,True,4,7,4,12,11,8,6,False,False,True,False,True
-33,10,7,2,180,West,False,17,8,8,7,19,4,20,5,True,True,True,True,4,8,2,12,13,8,7,False,False,False,False,False
-34,9,7,1.41,135,West,False,17,9,8,8,18,4,21,5,True,True,True,True,4,10,2,12,15,8,8,True,False,False,False,True
-35,8,7,1,90,West,False,17,9,8,8,18,5,22,5,True,True,True,True,4,11,1,12,16,8,8,False,False,False,False,False
-36,7,7,1,0,West,False,16,9,8,7,17,5,22,5,True,True,True,True,4,11,1,12,17,8,7,False,True,False,False,True
-37,6,7,3,0,West,False,16,9,9,7,16,5,22,5,True,True,True,True,4,12,3,12,17,9,7,False,False,False,False,False
-38,5,7,4.12,14.04,West,False,16,9,9,8,16,6,21,5,True,True,True,True,4,13,5,12,19,9,8,False,False,False,False,False
-39,4,7,4.12,14.04,West,False,16,9,8,8,17,6,22,5,True,True,True,True,4,14,5,14,21,8,8,False,False,False,False,False
-40,3,7,5.1,11.31,West,False,16,10,8,8,17,5,23,5,True,True,True,True,4,16,6,16,21,8,8,False,False,False,False,False
-41,4,7,4.12,14.04,East,False,16,9,8,8,17,6,23,6,True,True,True,True,4,14,5,14,19,8,8,False,False,False,False,False
-42,5,7,3.16,18.43,East,False,16,8,8,8,17,7,23,7,True,True,True,True,4,12,4,12,17,8,8,False,False,False,False,False
-43,6,7,1.41,45,East,False,16,8,7,8,17,8,22,7,True,True,True,True,4,11,2,12,16,7,8,False,True,False,False,True
156,7,7,9,0,East,False,16,7,3,1,17,9,22,7,True,False,True,True,3,9,0,12,16,16,7,False,False,False,False,False
155,8,7,7,0,East,False,15,7,3,1,17,9,22,6,True,False,True,True,3,7,0,11,14,15,7,False,False,False,False,False
154,8,8,7.28,-15.95,North,False,15,6,3,1,17,10,21,6,True,False,True,True,3,9,0,11,16,15,6,False,False,False,False,False
153,7,8,9.22,-12.53,West,False,16,6,3,1,18,10,22,6,True,False,True,True,3,11,0,13,17,16,6,False,False,False,False,False
152,6,8,9.22,-12.53,West,False,15,6,3,1,19,10,22,6,True,False,True,True,3,11,0,15,18,15,6,False,False,False,False,False
151,7,8,8.06,-7.13,East,False,15,7,3,1,19,11,22,6,True,False,True,True,3,9,0,15,18,15,7,False,False,True,False,True
150,8,8,7.28,-15.95,East,False,15,6,3,1,19,10,23,6,True,False,True,True,3,9,0,13,16,15,6,False,False,False,False,False
149,9,8,5.39,-21.8,East,False,14,6,3,1,19,11,22,6,True,False,True,True,3,7,0,13,16,14,6,False,False,False,False,False
148,10,8,5,-36.87,East,False,14,5,3,1,18,11,23,6,True,False,True,True,3,7,0,11,16,14,5,False,False,False,False,False
147,11,8,3.61,-56.31,East,False,13,5,3,1,17,11,23,5,True,False,True,True,3,5,0,9,14,13,5,False,False,False,False,False
146,12,8,3.61,-56.31,East,False,14,5,3,1,17,12,22,5,True,False,True,True,3,5,0,9,12,14,5,False,False,False,False,False
145,13,8,3.16,-71.57,East,False,14,5,3,1,17,12,21,5,True,False,True,True,3,4,0,8,11,14,5,False,True,False,False,True
144,13,7,2.83,-45,South,False,15,5,3,1,18,12,21,5,True,False,True,True,3,4,0,10,11,15,5,False,False,False,False,False
143,13,6,3.16,-18.43,South,False,16,5,3,1,17,12,21,4,True,False,True,True,3,4,0,10,9,16,5,False,False,True,False,True
142,13,5,4,0,South,False,17,5,3,1,18,12,20,4,True,False,True,True,3,4,0,12,9,17,5,False,False,False,False,False
141,14,5,3.16,18.43,East,False,17,6,3,1,18,12,21,4,True,False,True,True,3,4,0,11,9,17,6,False,False,False,False,False
140,15,5,2.24,26.57,East,False,17,6,3,1,18,12,21,3,True,False,True,True,3,3,0,10,7,17,6,False,False,False,False,False
139,16,5,1.41,45,East,False,17,6,3,1,18,12,21,4,True,False,True,True,3,2,0,9,7,17,6,False,True,False,False,True
138,17,5,1,90,East,False,17,6,3,1,18,12,21,3,True,False,True,True,3,1,0,8,7,17,6,False,False,False,False,False
337,17,6,6,90,North,False,1,1,3,1,17,12,22,3,False,False,True,True,2,0,0,6,7,17,12,False,False,False,False,False
336,17,7,5.1,78.69,North,False,1,1,3,1,18,12,21,3,False,False,True,True,2,0,0,6,9,18,12,False,True,False,False,True
335,17,8,4.47,63.43,North,False,1,1,3,1,19,12,22,3,False,False,True,True,2,0,0,6,9,19,12,False,False,False,False,False
334,17,9,4.24,45,North,False,1,1,3,1,20,12,22,4,False,False,True,True,2,0,0,6,11,20,12,False,False,False,False,False
333,17,10,4.47,26.57,North,False,1,1,3,1,21,12,22,3,False,False,True,True,2,0,0,6,11,21,12,False,False,False,False,False
332,17,11,3.16,18.43,North,False,1,1,3,1,20,12,21,3,False,False,True,True,2,0,0,4,11,20,12,False,False,False,False,False
331,18,11,2.24,26.57,East,False,1,1,3,1,20,12,21,4,False,False,True,True,2,0,0,3,9,20,12,False,False,False,False,False
330,19,11,1,0,East,False,1,1,3,1,20,11,21,5,False,False,True,True,2,0,0,1,7,20,11,False,True,False,False,True
529,20,11,6,-90,East,False,1,1,3,1,5,1,20,5,False,False,False,True,1,0,0,0,5,20,5,False,False,False,False,False
528,21,11,5.1,-101.31,East,False,1,1,3,1,5,1,20,6,False,False,False,True,1,0,0,0,7,20,6,True,False,False,False,True
527,21,12,6.32,-108.43,North,True,1,1,3,1,5,1,19,6,False,False,False,True,1,0,0,0,7,19,6,False,False,False,False,False
526,21,12,6.08,-99.46,North,True,1,1,3,1,5,1,20,6,False,False,False,True,1,0,0,0,6,20,6,True,False,False,False,True
525,21,12,5.1,-101.31,North,False,1,1,3,1,5,1,20,7,False,False,False,True,1,0,0,0,6,20,7,True,False,False,False,True
524,20,12,5,-90,West,False,1,1,3,1,5,1,20,7,False,False,False,True,1,0,0,0,6,20,7,False,False,False,False,False
523,19,12,5.39,-68.2,West,False,1,1,3,1,5,1,21,7,False,False,False,True,1,0,0,0,8,21,7,False,False,False,False,False
522,19,11,5.39,-68.2,South,False,1,1,3,1,5,1,21,6,False,False,False,True,1,0,0,0,7,21,6,False,False,False,False,False
521,19,10,4.47,-63.43,South,False,1,1,3,1,5,1,21,6,False,False,False,True,1,0,0,0,5,21,6,False,False,False,False,False
520,19,9,3.16,-71.57,South,False,1,1,3,1,5,1,20,6,False,False,False,True,1,0,0,0,5,20,6,False,True,False,False,True
519,19,8,3.16,-71.57,South,False,1,1,3,1,5,1,20,5,False,False,False,True,1,0,0,0,3,20,5,False,True,False,False,True
518,19,7,2,-90,South,False,1,1,3,1,5,1,19,5,False,False,False,True,1,0,0,0,3,19,5,False,False,False,False,False
517,20,7,2,-90,East,False,1,1,3,1,5,1,20,5,False,False,False,True,1,0,0,0,3,20,5,False,False,False,False,False
516,20,6,1.41,-135,South,False,1,1,3,1,5,1,19,5,False,False,False,True,1,0,0,0,1,19,5,True,False,False,False,True
515,19,6,1.41,-45,West,False,1,1,3,1,5,1,20,5,False,False,False,True,1,0,0,0,2,20,5,False,True,False,False,True
514,19,5,1,0,South,False,1,1,3,1,5,1,20,5,False,False,False,True,1,0,0,0,2,20,5,False,True,False,False,True
513,19,4,2.24,26.57,South,False,1,1,3,1,5,1,21,5,False,False,False,True,1,0,0,0,3,21,5,False,False,False,False,False
512,19,3,2.83,45,South,False,1,1,3,1,5,1,21,5,False,False,False,True,1,0,0,0,3,21,5,False,False,False,False,False
511,20,3,1.41,45,East,False,1,1,3,1,5,1,21,4,False,False,False,True,1,0,0,0,3,21,4,False,True,False,False,True
510,21,3,2,90,East,False,1,1,3,1,5,1,21,5,False,False,False,True,1,0,0,0,3,21,5,False,False,False,False,False
509,21,4,1.41,45,North,False,1,1,3,1,5,1,22,5,False,False,False,True,1,0,0,0,1,22,5,False,True,False,False,True
0,14,3,12,90,Stop,True,10,15,13,15,14,15,17,15,True,True,True,True,4,16,13,12,15,14,15,False,False,False,False,False
-1,14,3,12.04,85.24,Stop,True,11,15,13,16,15,15,17,15,True,True,True,True,4,15,14,13,14,15,15,False,True,False,False,True
-2,14,3,13,90,Stop,True,11,15,14,16,16,15,16,15,True,True,True,True,4,15,13,14,14,14,16,False,False,False,False,False
-3,14,3,12.04,85.24,Stop,True,12,15,13,16,15,15,16,15,True,True,True,True,4,14,14,13,14,15,15,False,True,False,False,True
-4,14,3,13,90,Stop,False,11,15,14,16,15,15,16,15,True,True,True,True,4,15,13,13,14,14,16,False,False,False,False,False
-5,15,3,12.04,94.76,East,False,10,15,14,16,14,15,16,15,True,True,True,True,4,17,14,13,14,14,15,True,False,False,False,True
-6,16,3,12.04,94.76,East,False,11,15,13,16,15,15,17,15,True,True,True,True,4,17,16,13,13,15,15,True,False,False,False,True
-7,15,3,12,90,West,False,11,15,13,17,15,15,17,15,True,True,True,True,4,16,16,12,13,15,15,False,False,False,False,False
-8,15,4,11,90,North,False,11,15,12,17,15,15,16,15,True,True,True,True,4,15,16,11,11,15,15,False,False,False,False,False
-9,15,5,10.05,95.71,North,False,10,15,12,18,14,15,15,15,True,True,True,True,4,15,16,11,11,14,15,True,False,False,False,True
-10,16,5,10,90,East,False,10,15,12,17,13,15,16,15,True,True,True,True,4,16,16,13,11,16,15,False,False,False,False,False
-11,17,5,10.2,101.31,East,False,11,15,11,17,12,15,15,15,True,True,True,True,4,16,18,15,11,15,15,False,False,False,False,False
-12,18,5,10.2,101.31,East,False,12,15,11,17,12,15,16,15,True,True,True,True,4,16,19,16,12,16,15,False,False,False,False,False
-13,18,6,9.22,102.53,North,False,11,15,11,17,11,15,16,15,True,True,True,True,4,16,18,16,10,16,15,False,False,False,False,False
