@relation training_keyboard_practica2
@attribute diff numeric
@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}
@attribute action {Stop, East, West, North, South}
@attribute NEW_totalScore numeric
@attribute NEW_POSx numeric
@attribute NEW_POSy numeric
@attribute NEW_module numeric
@attribute NEW_angle numeric
@attribute NEW_direction {Stop,East,West,North,South}
@attribute NEW_wall_ahead {True,False}
@attribute NEW_G1_POSX numeric
@attribute NEW_G1_POSY numeric
@attribute NEW_G2_POSX numeric
@attribute NEW_G2_POSY numeric
@attribute NEW_G3_POSX numeric
@attribute NEW_G3_POSY numeric
@attribute NEW_G4_POSX numeric
@attribute NEW_G4_POSY numeric
@attribute NEW_ALIVE_G1 {True,False}
@attribute NEW_ALIVE_G2 {True,False}
@attribute NEW_ALIVE_G3 {True,False}
@attribute NEW_ALIVE_G4 {True,False}
@attribute NEW_ghost_count numeric
@attribute NEW_G1_DIST numeric
@attribute NEW_G2_DIST numeric
@attribute NEW_G3_DIST numeric
@attribute NEW_G4_DIST numeric
@attribute NEW_closest_posX numeric
@attribute NEW_closest_posY numeric
@attribute NEW_G1_CLOSE {True,False}
@attribute NEW_G2_CLOSE {True,False}
@attribute NEW_G3_CLOSE {True,False}
@attribute NEW_G4_CLOSE {True,False}
@attribute NEW_ghost_is_close {True,False}

@data
-1,0,4,12,8.6,-35.54,Stop,True,9,3,11,7,19,12,22,9,True,True,True,True,4,14,12,15,21,11,7,False,False,False,False,False,Stop,-1,4,12,9.43,-32.01,Stop,True,10,3,12,7,19,11,22,9,True,True,True,True,4,15,13,16,20,12,7,False,False,False,False,False
-1,-1,4,12,9.43,-32.01,Stop,True,10,3,12,7,19,11,22,9,True,True,True,True,4,15,13,16,20,12,7,False,False,False,False,False,Stop,-2,4,12,9.43,-32.01,Stop,True,11,3,12,7,20,11,21,9,True,True,True,True,4,16,13,17,21,12,7,False,False,False,False,False
-1,-2,4,12,9.43,-32.01,Stop,True,11,3,12,7,20,11,21,9,True,True,True,True,4,16,13,17,21,12,7,False,False,False,False,False,Stop,-3,4,12,10.3,-29.05,Stop,False,10,3,13,7,19,11,21,8,True,True,True,True,4,15,14,16,20,13,7,False,False,False,False,False
-1,-3,4,12,10.3,-29.05,Stop,False,10,3,13,7,19,11,21,8,True,True,True,True,4,15,14,16,20,13,7,False,False,False,False,False,East,-4,5,12,8.94,-26.57,East,False,9,3,13,8,19,12,20,8,True,True,True,True,4,13,12,14,19,13,8,False,False,False,False,False
-1,-4,5,12,8.94,-26.57,East,False,9,3,13,8,19,12,20,8,True,True,True,True,4,13,12,14,19,13,8,False,False,False,False,False,East,-5,6,12,8.94,-26.57,East,False,10,3,14,8,18,12,20,8,True,True,True,True,4,13,12,12,17,14,8,False,False,False,False,False
-1,-5,6,12,8.94,-26.57,East,False,10,3,14,8,18,12,20,8,True,True,True,True,4,13,12,12,17,14,8,False,False,False,False,False,East,-6,7,12,9.49,-71.57,East,False,10,3,15,8,19,12,19,8,True,True,True,True,4,12,12,12,15,10,3,False,False,False,False,False
-1,-6,7,12,9.49,-71.57,East,False,10,3,15,8,19,12,19,8,True,True,True,True,4,12,12,12,15,10,3,False,False,False,False,False,South,-7,7,11,7.62,-66.8,South,False,10,4,16,8,20,12,19,9,True,True,True,True,4,10,12,14,15,10,4,False,False,False,False,False
-1,-7,7,11,7.62,-66.8,South,False,10,4,16,8,20,12,19,9,True,True,True,True,4,10,12,14,15,10,4,False,False,False,False,False,South,-8,7,10,5.83,-59.04,South,False,10,5,16,7,19,12,20,9,True,True,True,True,4,8,12,14,13,10,5,False,False,False,False,False
-1,-8,7,10,5.83,-59.04,South,False,10,5,16,7,19,12,20,9,True,True,True,True,4,8,12,14,13,10,5,False,False,False,False,False,South,-9,7,9,4.47,-63.43,South,False,9,5,16,6,20,12,20,10,True,True,True,True,4,6,12,16,15,9,5,False,False,False,False,False
-1,-9,7,9,4.47,-63.43,South,False,9,5,16,6,20,12,20,10,True,True,True,True,4,6,12,16,15,9,5,False,False,False,False,False,South,-10,7,8,3.16,-71.57,South,False,8,5,15,6,20,12,21,10,True,True,True,True,4,4,10,17,17,8,5,False,True,False,False,True
-1,-10,7,8,3.16,-71.57,South,False,8,5,15,6,20,12,21,10,True,True,True,True,4,4,10,17,17,8,5,False,True,False,False,True,South,-11,7,7,2.0,-90.0,South,False,7,5,16,6,19,12,22,10,True,True,True,True,4,2,10,17,19,7,5,False,False,False,False,False
-1,-11,7,7,2.0,-90.0,South,False,7,5,16,6,19,12,22,10,True,True,True,True,4,2,10,17,19,7,5,False,False,False,False,False,South,-12,7,6,2.0,-90.0,South,False,7,4,16,7,19,11,22,11,True,True,True,True,4,2,10,17,21,7,4,False,False,False,False,False
199,-12,7,6,2.0,-90.0,South,False,7,4,16,7,19,11,22,11,True,True,True,True,4,2,10,17,21,7,4,False,False,False,False,False,South,187,7,5,9.49,18.43,South,False,1,1,16,8,19,10,23,11,False,True,True,True,3,0,12,17,21,16,8,False,False,False,False,False
-1,187,7,5,9.49,18.43,South,False,1,1,16,8,19,10,23,11,False,True,True,True,3,0,12,17,21,16,8,False,False,False,False,False,South,186,7,4,10.77,21.8,South,False,1,1,17,8,18,10,22,11,False,True,True,True,3,0,14,17,21,17,8,False,False,False,False,False
-1,186,7,4,10.77,21.8,South,False,1,1,17,8,18,10,22,11,False,True,True,True,3,0,14,17,21,17,8,False,False,False,False,False,East,185,8,4,10.77,21.8,East,False,1,1,18,8,19,10,21,11,False,True,True,True,3,0,14,17,19,18,8,False,False,False,False,False
-1,185,8,4,10.77,21.8,East,False,1,1,18,8,19,10,21,11,False,True,True,True,3,0,14,17,19,18,8,False,False,False,False,False,East,184,9,4,9.49,18.43,East,False,1,1,18,7,20,10,21,10,False,True,True,True,3,0,12,17,19,18,7,False,False,False,False,False
-1,184,9,4,9.49,18.43,East,False,1,1,18,7,20,10,21,10,False,True,True,True,3,0,12,17,19,18,7,False,False,False,False,False,East,183,10,4,8.54,20.56,East,False,1,1,18,7,21,10,22,10,False,True,True,True,3,0,11,17,17,18,7,False,False,False,False,False
-1,183,10,4,8.54,20.56,East,False,1,1,18,7,21,10,22,10,False,True,True,True,3,0,11,17,17,18,7,False,False,False,False,False,East,182,11,4,8.06,29.74,East,False,1,1,18,8,22,10,21,10,False,True,True,True,3,0,11,17,16,18,8,False,False,False,False,False
-1,182,11,4,8.06,29.74,East,False,1,1,18,8,22,10,21,10,False,True,True,True,3,0,11,17,16,18,8,False,False,False,False,False,East,181,12,4,6.71,26.57,East,False,1,1,18,7,22,9,21,10,False,True,True,True,3,0,9,15,15,18,7,False,False,False,False,False
-1,181,12,4,6.71,26.57,East,False,1,1,18,7,22,9,21,10,False,True,True,True,3,0,9,15,15,18,7,False,False,False,False,False,North,180,12,5,7.28,15.95,North,False,1,1,19,7,23,9,21,10,False,True,True,True,3,0,9,15,13,19,7,False,False,False,False,False
-1,180,12,5,7.28,15.95,North,False,1,1,19,7,23,9,21,10,False,True,True,True,3,0,9,15,13,19,7,False,False,False,False,False,North,179,12,6,7.28,15.95,North,False,1,1,19,8,23,8,21,9,False,True,True,True,3,0,9,13,13,19,8,False,False,False,False,False
-1,179,12,6,7.28,15.95,North,False,1,1,19,8,23,8,21,9,False,True,True,True,3,0,9,13,13,19,8,False,False,False,False,False,North,178,12,7,8.06,7.13,North,False,1,1,20,8,22,8,22,9,False,True,True,True,3,0,9,11,13,20,8,False,False,False,False,False
-1,178,12,7,8.06,7.13,North,False,1,1,20,8,22,8,22,9,False,True,True,True,3,0,9,11,13,20,8,False,False,False,False,False,East,177,13,7,8.06,7.13,East,False,1,1,21,8,21,8,22,10,False,True,True,True,3,0,9,9,11,21,8,False,False,False,False,False
-1,177,13,7,8.06,7.13,East,False,1,1,21,8,21,8,22,10,False,True,True,True,3,0,9,9,11,21,8,False,False,False,False,False,East,176,14,7,7.0,0.0,East,False,1,1,22,8,21,7,21,10,False,True,True,True,3,0,9,7,9,21,7,False,False,False,False,False
-1,176,14,7,7.0,0.0,East,False,1,1,22,8,21,7,21,10,False,True,True,True,3,0,9,7,9,21,7,False,False,False,False,False,East,175,15,7,7.0,0.0,East,False,1,1,22,7,22,7,20,10,False,True,True,True,3,0,7,7,7,22,7,False,False,False,False,False
-1,175,15,7,7.0,0.0,East,False,1,1,22,7,22,7,20,10,False,True,True,True,3,0,7,7,7,22,7,False,False,False,False,False,East,174,16,7,4.24,45.0,East,False,1,1,22,7,22,7,19,10,False,True,True,True,3,0,6,6,5,19,10,False,False,False,False,False
-1,174,16,7,4.24,45.0,East,False,1,1,22,7,22,7,19,10,False,True,True,True,3,0,6,6,5,19,10,False,False,False,False,False,East,173,17,7,4.0,0.0,East,False,1,1,22,6,21,7,18,10,False,True,True,True,3,0,6,4,5,21,7,False,False,False,False,False
-1,173,17,7,4.0,0.0,East,False,1,1,22,6,21,7,18,10,False,True,True,True,3,0,6,4,5,21,7,False,False,False,False,False,East,172,18,7,3.0,0.0,East,False,1,1,22,7,21,7,19,10,False,True,True,True,3,0,4,3,5,21,7,False,False,False,False,False
-1,172,18,7,3.0,0.0,East,False,1,1,22,7,21,7,19,10,False,True,True,True,3,0,4,3,5,21,7,False,False,False,False,False,East,171,19,7,2.0,0.0,East,False,1,1,22,6,21,7,20,10,False,True,True,True,3,0,4,2,4,21,7,False,False,False,False,False
-1,171,19,7,2.0,0.0,East,False,1,1,22,6,21,7,20,10,False,True,True,True,3,0,4,2,4,21,7,False,False,False,False,False,East,170,20,7,2.0,0.0,East,False,1,1,22,7,22,7,20,10,False,True,True,True,3,0,2,2,4,22,7,False,False,False,False,False
-1,170,20,7,2.0,0.0,East,False,1,1,22,7,22,7,20,10,False,True,True,True,3,0,2,2,4,22,7,False,False,False,False,False,East,169,21,7,1.41,-45.0,East,False,1,1,22,6,22,8,21,10,False,True,True,True,3,0,2,2,4,22,6,False,True,False,False,True
-1,169,21,7,1.41,-45.0,East,False,1,1,22,6,22,8,21,10,False,True,True,True,3,0,2,2,4,22,6,False,True,False,False,True,East,168,22,7,1.41,-45.0,East,False,1,1,23,6,21,8,22,10,False,True,True,True,3,0,2,2,3,23,6,False,True,False,False,True
-1,168,22,7,1.41,-45.0,East,False,1,1,23,6,21,8,22,10,False,True,True,True,3,0,2,2,3,23,6,False,True,False,False,True,East,167,23,7,2.0,-90.0,East,False,1,1,23,5,22,8,22,10,False,True,True,True,3,0,2,2,4,23,5,False,False,False,False,False
-1,167,23,7,2.0,-90.0,East,False,1,1,23,5,22,8,22,10,False,True,True,True,3,0,2,2,4,23,5,False,False,False,False,False,North,166,23,8,1.41,-135.0,North,False,1,1,23,5,22,7,22,10,False,True,True,True,3,0,3,2,3,22,7,True,False,False,False,True
-1,166,23,8,1.41,-135.0,North,False,1,1,23,5,22,7,22,10,False,True,True,True,3,0,3,2,3,22,7,True,False,False,False,True,North,165,23,9,1.41,-135.0,North,False,1,1,22,5,22,8,22,10,False,True,True,True,3,0,5,2,3,22,8,True,False,False,False,True
-1,165,23,9,1.41,-135.0,North,False,1,1,22,5,22,8,22,10,False,True,True,True,3,0,5,2,3,22,8,True,False,False,False,True,North,164,23,10,1.41,135.0,North,False,1,1,22,5,23,8,22,11,False,True,True,True,3,0,6,2,1,22,11,True,False,False,False,True
199,164,23,10,1.41,135.0,North,False,1,1,22,5,23,8,22,11,False,True,True,True,3,0,6,2,1,22,11,True,False,False,False,True,West,363,22,10,1.41,-45.0,West,False,1,1,23,5,23,9,7,1,False,True,True,False,2,0,6,2,0,23,9,False,True,False,False,True
-1,363,22,10,1.41,-45.0,West,False,1,1,23,5,23,9,7,1,False,True,True,False,2,0,6,2,0,23,9,False,True,False,False,True,West,362,21,10,2.0,0.0,West,False,1,1,23,6,23,10,7,1,False,True,True,False,2,0,6,2,0,23,10,False,False,False,False,False
-1,362,21,10,2.0,0.0,West,False,1,1,23,6,23,10,7,1,False,True,True,False,2,0,6,2,0,23,10,False,False,False,False,False,West,361,20,10,3.0,0.0,West,False,1,1,23,6,23,10,7,1,False,True,True,False,2,0,7,3,0,23,10,False,False,False,False,False
-1,361,20,10,3.0,0.0,West,False,1,1,23,6,23,10,7,1,False,True,True,False,2,0,7,3,0,23,10,False,False,False,False,False,South,360,20,9,3.61,-56.31,South,False,1,1,22,6,23,11,7,1,False,True,True,False,2,0,5,5,0,22,6,False,False,False,False,False
-1,360,20,9,3.61,-56.31,South,False,1,1,22,6,23,11,7,1,False,True,True,False,2,0,5,5,0,22,6,False,False,False,False,False,South,359,20,8,3.61,-33.69,South,False,1,1,23,6,23,11,7,1,False,True,True,False,2,0,5,6,0,23,6,False,False,False,False,False
-1,359,20,8,3.61,-33.69,South,False,1,1,23,6,23,11,7,1,False,True,True,False,2,0,5,6,0,23,6,False,False,False,False,False,East,358,21,8,2.24,-63.43,East,False,1,1,22,6,23,12,7,1,False,True,True,False,2,0,3,6,0,22,6,False,True,False,False,True
-1,358,21,8,2.24,-63.43,East,False,1,1,22,6,23,12,7,1,False,True,True,False,2,0,3,6,0,22,6,False,True,False,False,True,North,357,21,9,3.61,-56.31,North,False,1,1,23,6,23,12,7,1,False,True,True,False,2,0,5,5,0,23,6,False,False,False,False,False
-1,357,21,9,3.61,-56.31,North,False,1,1,23,6,23,12,7,1,False,True,True,False,2,0,5,5,0,23,6,False,False,False,False,False,North,356,21,10,2.24,26.57,North,False,1,1,23,7,23,11,7,1,False,True,True,False,2,0,5,3,0,23,11,False,False,False,False,False
-1,356,21,10,2.24,26.57,North,False,1,1,23,7,23,11,7,1,False,True,True,False,2,0,5,3,0,23,11,False,False,False,False,False,North,355,21,11,1.0,0.0,North,False,1,1,23,8,22,11,7,1,False,True,True,False,2,0,5,1,0,22,11,False,True,False,False,True
-1,355,21,11,1.0,0.0,North,False,1,1,23,8,22,11,7,1,False,True,True,False,2,0,5,1,0,22,11,False,True,False,False,True,North,354,21,12,1.0,-90.0,North,False,1,1,22,8,21,11,7,1,False,True,True,False,2,0,5,1,0,21,11,False,False,True,False,True
-1,354,21,12,1.0,-90.0,North,False,1,1,22,8,21,11,7,1,False,True,True,False,2,0,5,1,0,21,11,False,False,True,False,True,East,353,22,12,1.41,-135.0,East,False,1,1,21,8,21,11,7,1,False,True,True,False,2,0,5,2,0,21,11,True,False,False,False,True
-1,353,22,12,1.41,-135.0,East,False,1,1,21,8,21,11,7,1,False,True,True,False,2,0,5,2,0,21,11,True,False,False,False,True,East,352,23,12,3.16,-161.57,East,False,1,1,21,8,20,11,7,1,False,True,True,False,2,0,6,4,0,20,11,False,False,True,False,True
-1,352,23,12,3.16,-161.57,East,False,1,1,21,8,20,11,7,1,False,True,True,False,2,0,6,4,0,20,11,False,False,True,False,True,South,351,23,11,3.0,180.0,South,False,1,1,21,9,20,11,7,1,False,True,True,False,2,0,4,3,0,20,11,False,False,False,False,False
-1,351,23,11,3.0,180.0,South,False,1,1,21,9,20,11,7,1,False,True,True,False,2,0,4,3,0,20,11,False,False,False,False,False,South,350,23,10,3.0,180.0,South,False,1,1,21,8,20,10,7,1,False,True,True,False,2,0,4,3,0,20,10,False,False,False,False,False
-1,350,23,10,3.0,180.0,South,False,1,1,21,8,20,10,7,1,False,True,True,False,2,0,4,3,0,20,10,False,False,False,False,False,West,349,22,10,2.0,180.0,West,False,1,1,21,8,20,10,7,1,False,True,True,False,2,0,3,2,0,20,10,False,False,False,False,False
-1,349,22,10,2.0,180.0,West,False,1,1,21,8,20,10,7,1,False,True,True,False,2,0,3,2,0,20,10,False,False,False,False,False,West,348,21,10,1.0,-90.0,West,False,1,1,21,9,20,10,7,1,False,True,True,False,2,0,1,1,0,21,9,False,False,True,False,True
-1,348,21,10,1.0,-90.0,West,False,1,1,21,9,20,10,7,1,False,True,True,False,2,0,1,1,0,21,9,False,False,True,False,True,North,347,21,11,2.24,-116.57,North,False,1,1,20,9,20,9,7,1,False,True,True,False,2,0,3,3,0,20,9,True,False,False,False,True
-1,347,21,11,2.24,-116.57,North,False,1,1,20,9,20,9,7,1,False,True,True,False,2,0,3,3,0,20,9,True,False,False,False,True,North,346,21,12,3.0,-90.0,North,True,1,1,21,9,20,9,7,1,False,True,True,False,2,0,3,4,0,21,9,False,False,False,False,False
-1,346,21,12,3.0,-90.0,North,True,1,1,21,9,20,9,7,1,False,True,True,False,2,0,3,4,0,21,9,False,False,False,False,False,Stop,345,21,12,2.24,-116.57,North,False,1,1,20,9,20,10,7,1,False,True,True,False,2,0,4,3,0,20,10,True,False,False,False,True
-1,345,21,12,2.24,-116.57,North,False,1,1,20,9,20,10,7,1,False,True,True,False,2,0,4,3,0,20,10,True,False,False,False,True,East,344,22,12,2.24,-153.43,East,False,1,1,20,10,20,11,7,1,False,True,True,False,2,0,4,3,0,20,11,False,False,True,False,True
-1,344,22,12,2.24,-153.43,East,False,1,1,20,10,20,11,7,1,False,True,True,False,2,0,4,3,0,20,11,False,False,True,False,True,East,343,23,12,3.16,-161.57,East,False,1,1,20,11,19,11,7,1,False,True,True,False,2,0,4,5,0,20,11,False,False,True,False,True
-1,343,23,12,3.16,-161.57,East,False,1,1,20,11,19,11,7,1,False,True,True,False,2,0,4,5,0,20,11,False,False,True,False,True,West,342,22,12,2.24,-153.43,West,False,1,1,20,11,19,10,7,1,False,True,True,False,2,0,3,5,0,20,11,False,False,True,False,True
-1,342,22,12,2.24,-153.43,West,False,1,1,20,11,19,10,7,1,False,True,True,False,2,0,3,5,0,20,11,False,False,True,False,True,South,341,22,11,3.0,180.0,South,False,1,1,19,11,20,10,7,1,False,True,True,False,2,0,3,3,0,19,11,False,False,False,False,False
-1,341,22,11,3.0,180.0,South,False,1,1,19,11,20,10,7,1,False,True,True,False,2,0,3,3,0,19,11,False,False,False,False,False,South,340,22,10,3.0,180.0,South,False,1,1,19,12,19,10,7,1,False,True,True,False,2,0,5,3,0,19,10,False,False,False,False,False
-1,340,22,10,3.0,180.0,South,False,1,1,19,12,19,10,7,1,False,True,True,False,2,0,5,3,0,19,10,False,False,False,False,False,South,339,22,9,3.61,146.31,South,False,1,1,19,11,19,11,7,1,False,True,True,False,2,0,5,5,0,19,11,False,False,False,False,False
-1,339,22,9,3.61,146.31,South,False,1,1,19,11,19,11,7,1,False,True,True,False,2,0,5,5,0,19,11,False,False,False,False,False,South,338,22,8,5.0,143.13,South,False,1,1,18,11,18,11,7,1,False,True,True,False,2,0,7,7,0,18,11,False,False,False,False,False
-1,338,22,8,5.0,143.13,South,False,1,1,18,11,18,11,7,1,False,True,True,False,2,0,7,7,0,18,11,False,False,False,False,False,West,337,21,8,3.61,146.31,West,False,1,1,18,10,18,12,7,1,False,True,True,False,2,0,5,7,0,18,10,False,False,False,False,False
-1,337,21,8,3.61,146.31,West,False,1,1,18,10,18,12,7,1,False,True,True,False,2,0,5,7,0,18,10,False,False,False,False,False,West,336,20,8,2.24,153.43,West,False,1,1,18,9,18,12,7,1,False,True,True,False,2,0,3,6,0,18,9,False,False,False,False,False
-1,336,20,8,2.24,153.43,West,False,1,1,18,9,18,12,7,1,False,True,True,False,2,0,3,6,0,18,9,False,False,False,False,False,West,335,19,8,2.24,116.57,West,False,1,1,18,10,19,12,7,1,False,True,True,False,2,0,3,4,0,18,10,True,False,False,False,True
-1,335,19,8,2.24,116.57,West,False,1,1,18,10,19,12,7,1,False,True,True,False,2,0,3,4,0,18,10,True,False,False,False,True,North,334,19,9,2.24,153.43,North,False,1,1,17,10,20,12,7,1,False,True,True,False,2,0,3,4,0,17,10,False,False,False,False,False
-1,334,19,9,2.24,153.43,North,False,1,1,17,10,20,12,7,1,False,True,True,False,2,0,3,4,0,17,10,False,False,False,False,False,West,333,18,9,1.0,180.0,West,False,1,1,17,9,20,12,7,1,False,True,True,False,2,0,1,5,0,17,9,True,False,False,False,True
199,333,18,9,1.0,180.0,West,False,1,1,17,9,20,12,7,1,False,True,True,False,2,0,1,5,0,17,9,True,False,False,False,True,West,532,17,9,3.61,33.69,West,False,1,1,3,1,20,11,7,1,False,False,True,False,1,0,0,5,0,20,11,False,False,False,False,False
-1,532,17,9,3.61,33.69,West,False,1,1,3,1,20,11,7,1,False,False,True,False,1,0,0,5,0,20,11,False,False,False,False,False,West,531,16,9,4.12,14.04,West,False,1,1,3,1,20,10,7,1,False,False,True,False,1,0,0,5,0,20,10,False,False,False,False,False
-1,531,16,9,4.12,14.04,West,False,1,1,3,1,20,10,7,1,False,False,True,False,1,0,0,5,0,20,10,False,False,False,False,False,North,530,16,10,5.0,0.0,North,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,5,0,21,10,False,False,False,False,False
-1,530,16,10,5.0,0.0,North,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,5,0,21,10,False,False,False,False,False,West,529,15,10,6.08,9.46,West,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,7,0,21,11,False,False,False,False,False
-1,529,15,10,6.08,9.46,West,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,7,0,21,11,False,False,False,False,False,West,528,14,10,7.07,8.13,West,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,8,0,21,11,False,False,False,False,False
-1,528,14,10,7.07,8.13,West,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,8,0,21,11,False,False,False,False,False,East,527,15,10,6.08,9.46,East,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,7,0,21,11,False,False,False,False,False
-1,527,15,10,6.08,9.46,East,False,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,7,0,21,11,False,False,False,False,False,East,526,16,10,5.0,0.0,East,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,5,0,21,10,False,False,False,False,False
-1,526,16,10,5.0,0.0,East,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,5,0,21,10,False,False,False,False,False,East,525,17,10,4.0,0.0,East,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,4,0,21,10,False,False,False,False,False
-1,525,17,10,4.0,0.0,East,False,1,1,3,1,21,10,7,1,False,False,True,False,1,0,0,4,0,21,10,False,False,False,False,False,East,524,18,10,2.0,0.0,East,False,1,1,3,1,20,10,7,1,False,False,True,False,1,0,0,2,0,20,10,False,False,False,False,False
-1,524,18,10,2.0,0.0,East,False,1,1,3,1,20,10,7,1,False,False,True,False,1,0,0,2,0,20,10,False,False,False,False,False,East,523,19,10,1.41,45.0,East,False,1,1,3,1,20,11,7,1,False,False,True,False,1,0,0,2,0,20,11,False,True,False,False,True
-1,523,19,10,1.41,45.0,East,False,1,1,3,1,20,11,7,1,False,False,True,False,1,0,0,2,0,20,11,False,True,False,False,True,East,522,20,10,2.0,90.0,East,False,1,1,3,1,20,12,7,1,False,False,True,False,1,0,0,2,0,20,12,False,False,False,False,False
-1,522,20,10,2.0,90.0,East,False,1,1,3,1,20,12,7,1,False,False,True,False,1,0,0,2,0,20,12,False,False,False,False,False,East,521,21,10,2.0,90.0,East,False,1,1,3,1,21,12,7,1,False,False,True,False,1,0,0,2,0,21,12,False,False,False,False,False
-1,521,21,10,2.0,90.0,East,False,1,1,3,1,21,12,7,1,False,False,True,False,1,0,0,2,0,21,12,False,False,False,False,False,East,520,21,11,1.41,45.0,North,False,1,1,3,1,22,12,7,1,False,False,True,False,1,0,0,2,0,22,12,False,True,False,False,True
-1,520,21,11,1.41,45.0,North,False,1,1,3,1,22,12,7,1,False,False,True,False,1,0,0,2,0,22,12,False,True,False,False,True,East,519,22,11,1.41,45.0,East,False,1,1,3,1,23,12,7,1,False,False,True,False,1,0,0,2,0,23,12,False,True,False,False,True
-1,519,22,11,1.41,45.0,East,False,1,1,3,1,23,12,7,1,False,False,True,False,1,0,0,2,0,23,12,False,True,False,False,True,North,518,22,12,1.41,-45.0,North,False,1,1,3,1,23,11,7,1,False,False,True,False,1,0,0,2,0,23,11,False,True,False,False,True
-1,518,22,12,1.41,-45.0,North,False,1,1,3,1,23,11,7,1,False,False,True,False,1,0,0,2,0,23,11,False,True,False,False,True,East,517,23,12,1.41,-135.0,East,True,1,1,3,1,22,11,7,1,False,False,True,False,1,0,0,2,0,22,11,True,False,False,False,True
-1,517,23,12,1.41,-135.0,East,True,1,1,3,1,22,11,7,1,False,False,True,False,1,0,0,2,0,22,11,True,False,False,False,True,Stop,516,23,12,2.24,-153.43,East,True,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,3,0,21,11,False,False,True,False,True
-1,516,23,12,2.24,-153.43,East,True,1,1,3,1,21,11,7,1,False,False,True,False,1,0,0,3,0,21,11,False,False,True,False,True,Stop,515,23,12,1.41,-135.0,East,True,1,1,3,1,22,11,7,1,False,False,True,False,1,0,0,2,0,22,11,True,False,False,False,True
-1,515,23,12,1.41,-135.0,East,True,1,1,3,1,22,11,7,1,False,False,True,False,1,0,0,2,0,22,11,True,False,False,False,True,Stop,514,23,12,1.0,-90.0,East,False,1,1,3,1,23,11,7,1,False,False,True,False,1,0,0,1,0,23,11,False,False,True,False,True
199,514,23,12,1.0,-90.0,East,False,1,1,3,1,23,11,7,1,False,False,True,False,1,0,0,1,0,23,11,False,False,True,False,True,South,713,23,11,0.0,-90.0,East,False,1,1,3,1,23,11,7,1,False,False,False,False,0,0,0,0,0,0,0,False,False,True,False,False
-1,0,12,10,2.24,63.43,Stop,True,5,6,5,12,13,6,13,12,True,True,True,True,4,11,9,5,3,13,12,False,True,False,False,True,Stop,-1,12,10,2.24,63.43,Stop,True,5,7,6,12,13,7,13,12,True,True,True,True,4,10,8,4,2,13,12,False,True,False,False,True
-1,-1,12,10,2.24,63.43,Stop,True,5,7,6,12,13,7,13,12,True,True,True,True,4,10,8,4,2,13,12,False,True,False,False,True,Stop,-2,12,10,1.41,45.0,Stop,True,5,8,6,12,13,6,13,11,True,True,True,True,4,9,8,5,3,13,11,False,True,False,False,True
-1,-2,12,10,1.41,45.0,Stop,True,5,8,6,12,13,6,13,11,True,True,True,True,4,9,8,5,3,13,11,False,True,False,False,True,Stop,-3,12,10,2.24,63.43,Stop,True,5,9,6,13,13,6,13,12,True,True,True,True,4,8,9,5,4,13,12,False,True,False,False,True
-1,-3,12,10,2.24,63.43,Stop,True,5,9,6,13,13,6,13,12,True,True,True,True,4,8,9,5,4,13,12,False,True,False,False,True,Stop,-4,12,10,3.16,71.57,Stop,True,5,8,6,12,12,6,13,13,True,True,True,True,4,9,8,4,3,13,13,False,True,False,False,True
-1,-4,12,10,3.16,71.57,Stop,True,5,8,6,12,12,6,13,13,True,True,True,True,4,9,8,4,3,13,13,False,True,False,False,True,Stop,-5,12,10,2.24,63.43,Stop,True,5,7,5,12,12,6,13,12,True,True,True,True,4,10,9,4,2,13,12,False,True,False,False,True
