@relation training_keyboard_prueba2-weka.filters.unsupervised.attribute.Remove-R34-64

@attribute diff numeric
@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}
@attribute action {Stop,East,West,North,South}

@data
-1,343,17,9,4.12,-14.04,South,False,1,1,3,1,23,5,21,8,False,False,True,True,2,0,0,10,6,21,8,False,False,True,False,True,South
-1,342,17,8,5,0,South,False,1,1,3,1,22,5,22,8,False,False,True,True,2,0,0,8,6,22,8,False,False,False,False,False,East
-1,341,18,8,5,0,East,False,1,1,3,1,22,5,23,8,False,False,True,True,2,0,0,7,6,23,8,False,False,False,False,False,East
-1,340,19,8,4.12,14.04,East,False,1,1,3,1,22,5,23,9,False,False,True,True,2,0,0,6,4,23,9,False,False,False,False,False,East
-1,339,20,8,3.16,-71.57,East,False,1,1,3,1,21,5,23,8,False,False,True,True,2,0,0,4,4,21,5,False,True,False,False,True,East
-1,338,21,8,2.24,-26.57,East,False,1,1,3,1,21,4,23,7,False,False,True,True,2,0,0,4,2,23,7,False,False,True,False,True,East
-1,337,22,8,1,-90,East,False,1,1,3,1,21,4,22,7,False,False,True,True,2,0,0,5,2,22,7,False,False,True,False,True,East
-1,336,23,8,2.24,-116.57,East,True,1,1,3,1,21,4,22,6,False,False,True,True,2,0,0,6,4,22,6,True,False,False,False,True,Stop
-1,335,23,8,3.16,-108.43,East,False,1,1,3,1,21,3,22,5,False,False,True,True,2,0,0,7,5,22,5,True,False,False,False,True,South
-1,334,23,7,2.83,-135,South,False,1,1,3,1,20,3,21,5,False,False,True,True,2,0,0,7,3,21,5,False,False,False,False,False,South
-1,333,23,6,2,180,South,False,1,1,3,1,21,3,21,6,False,False,True,True,2,0,0,5,3,21,6,False,False,False,False,False,South
-1,332,23,5,2,180,South,False,1,1,3,1,21,4,21,5,False,False,True,True,2,0,0,3,2,21,5,False,False,False,False,False,South
-1,331,23,4,1,180,South,False,1,1,3,1,22,4,21,5,False,False,True,True,2,0,0,1,3,22,4,True,False,False,False,True,South
-1,330,23,3,2.24,153.43,South,True,1,1,3,1,21,4,21,5,False,False,True,True,2,0,0,3,5,21,4,False,False,False,False,False,Stop
-1,329,23,3,1.41,135,South,False,1,1,3,1,22,4,20,5,False,False,True,True,2,0,0,2,4,22,4,True,False,False,False,True,West
-1,328,22,3,1.41,135,West,False,1,1,3,1,21,4,21,5,False,False,True,True,2,0,0,2,4,21,4,True,False,False,False,True,West
-1,327,21,3,1.41,135,West,False,1,1,3,1,20,4,20,5,False,False,True,True,2,0,0,2,4,20,4,True,False,False,False,True,West
-1,326,20,3,1.41,135,West,False,1,1,3,1,19,4,19,5,False,False,True,True,2,0,0,2,2,19,4,True,False,False,False,True,North
199,325,20,4,1,180,North,False,1,1,3,1,19,4,20,5,False,False,True,True,2,0,0,1,2,19,4,True,False,False,False,True,North
-1,524,20,5,2.24,-153.43,North,False,1,1,3,1,18,4,21,5,False,False,True,False,1,0,0,3,0,18,4,False,False,True,False,True,North
-1,523,20,6,2.83,-135,North,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,4,0,18,4,False,False,False,False,False,North
-1,522,20,7,2.83,-135,North,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,4,0,18,5,False,False,False,False,False,North
-1,521,20,8,2.83,-135,North,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,4,0,18,6,False,False,False,False,False,East
-1,520,21,8,3.61,-146.31,East,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,5,0,18,6,False,False,False,False,False,East
-1,519,22,8,4.12,-165.96,East,False,1,1,3,1,18,7,7,1,False,False,True,False,1,0,0,5,0,18,7,False,False,True,False,True,East
-1,518,23,8,5.39,-158.2,East,True,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,7,0,18,6,False,False,False,False,False,Stop
-1,517,23,8,6.32,-161.57,East,True,1,1,3,1,17,6,7,1,False,False,True,False,1,0,0,8,0,17,6,False,False,False,False,False,Stop
-1,516,23,8,5.39,-158.2,East,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,7,0,18,6,False,False,False,False,False,South
-1,515,23,7,5.1,-168.69,South,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,6,0,18,6,False,False,True,False,True,South
-1,514,23,6,5.1,-168.69,South,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,6,0,18,5,False,False,True,False,True,South
-1,513,23,5,5.1,168.69,South,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,6,0,18,6,False,False,False,False,False,West
-1,512,22,5,3.16,161.57,West,False,1,1,3,1,19,6,7,1,False,False,True,False,1,0,0,4,0,19,6,False,False,False,False,False,West
-1,511,21,5,2.24,153.43,West,False,1,1,3,1,19,6,7,1,False,False,True,False,1,0,0,3,0,19,6,False,False,False,False,False,West
-1,510,20,5,2.24,153.43,West,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,3,0,18,6,False,False,False,False,False,West
-1,509,19,5,1.41,135,West,False,1,1,3,1,18,6,7,1,False,False,True,False,1,0,0,2,0,18,6,True,False,False,False,True,West
-1,508,18,5,1.41,45,West,False,1,1,3,1,19,6,7,1,False,False,True,False,1,0,0,2,0,19,6,False,True,False,False,True,North
-1,507,18,6,2,0,North,False,1,1,3,1,20,6,7,1,False,False,True,False,1,0,0,2,0,20,6,False,False,False,False,False,North
-1,506,18,7,3.16,-18.43,North,False,1,1,3,1,21,6,7,1,False,False,True,False,1,0,0,4,0,21,6,False,False,True,False,True,North
-1,505,18,8,4.24,-45,North,False,1,1,3,1,21,5,7,1,False,False,True,False,1,0,0,6,0,21,5,False,False,False,False,False,East
-1,504,19,8,3.16,-71.57,East,False,1,1,3,1,20,5,7,1,False,False,True,False,1,0,0,4,0,20,5,False,True,False,False,True,East
-1,503,20,8,3,-90,East,False,1,1,3,1,20,5,7,1,False,False,True,False,1,0,0,3,0,20,5,False,False,False,False,False,East
-1,502,21,8,3.61,-123.69,East,False,1,1,3,1,19,5,7,1,False,False,True,False,1,0,0,5,0,19,5,False,False,False,False,False,South
-1,501,21,7,2.24,-153.43,South,False,1,1,3,1,19,6,7,1,False,False,True,False,1,0,0,3,0,19,6,False,False,True,False,True,South
-1,500,21,6,2.24,-153.43,South,False,1,1,3,1,19,5,7,1,False,False,True,False,1,0,0,3,0,19,5,False,False,True,False,True,West
-1,499,20,6,2.24,-153.43,West,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,3,0,18,5,False,False,True,False,True,West
-1,498,19,6,2.24,-116.57,West,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,3,0,18,4,True,False,False,False,True,West
-1,497,18,6,1,-90,West,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,1,0,18,5,False,False,True,False,True,West
-1,496,17,6,2.24,-63.43,West,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,3,0,18,4,False,True,False,False,True,South
-1,495,17,5,1.41,-45,South,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,2,0,18,4,False,True,False,False,True,South
-1,494,17,4,1.41,45,South,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,2,0,18,5,False,True,False,False,True,South
-1,493,17,3,1.41,45,South,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,2,0,18,4,False,True,False,False,True,East
-1,492,18,3,1.41,135,East,False,1,1,3,1,17,4,7,1,False,False,True,False,1,0,0,2,0,17,4,True,False,False,False,True,East
-1,491,19,3,2.24,153.43,East,False,1,1,3,1,17,4,7,1,False,False,True,False,1,0,0,3,0,17,4,False,False,False,False,False,North
-1,490,19,4,1,180,North,False,1,1,3,1,18,4,7,1,False,False,True,False,1,0,0,1,0,18,4,True,False,False,False,True,North
199,489,19,5,1,180,North,False,1,1,3,1,18,5,7,1,False,False,True,False,1,0,0,1,0,18,5,True,False,False,False,True,West
-1,0,12,10,2.24,63.43,Stop,True,5,6,5,12,13,6,13,12,True,True,True,True,4,11,9,5,3,13,12,False,True,False,False,True,Stop
-1,-1,12,10,2.24,63.43,Stop,True,6,6,5,11,13,5,13,12,True,True,True,True,4,10,8,6,3,13,12,False,True,False,False,True,Stop
-1,-2,12,10,2.24,63.43,Stop,True,6,6,6,11,13,6,13,12,True,True,True,True,4,10,7,5,4,13,12,False,True,False,False,True,Stop
-1,-3,12,10,3.16,-71.57,Stop,True,5,6,6,10,13,7,14,12,True,True,True,True,4,11,6,4,5,13,7,False,True,False,False,True,Stop
-1,-4,12,10,2.24,-63.43,Stop,True,4,6,6,11,13,8,15,12,True,True,True,True,4,12,7,3,4,13,8,False,True,False,False,True,Stop
-1,-5,12,10,2,-90,Stop,True,4,5,6,12,12,8,14,12,True,True,True,True,4,13,8,2,3,12,8,False,False,False,False,False,Stop
-1,-6,12,10,2,-90,Stop,True,4,6,6,12,12,8,14,11,True,True,True,True,4,12,8,2,3,12,8,False,False,False,False,False,Stop
-1,-7,12,10,2.24,-116.57,Stop,True,4,5,7,12,11,8,14,11,True,True,True,True,4,13,7,3,3,11,8,True,False,False,False,True,Stop
-1,-8,12,10,2,-90,Stop,False,4,4,7,11,12,8,14,11,True,True,True,True,4,14,6,2,2,12,8,False,False,False,False,False,East
-1,-9,13,10,1,90,East,False,4,4,7,11,13,8,13,11,True,True,True,True,4,15,7,2,1,13,11,False,False,False,False,False,East
199,-10,14,10,1.41,135,East,False,4,4,7,10,13,7,13,11,True,True,True,True,4,16,7,4,1,13,11,True,False,False,False,True,North
-1,189,14,11,4,-90,North,False,3,4,7,10,14,7,7,1,True,True,True,False,3,18,8,4,0,14,7,False,False,False,False,False,North
-1,188,14,12,5.1,-101.31,North,False,3,4,8,10,13,7,7,1,True,True,True,False,3,19,8,6,0,13,7,True,False,False,False,True,West
-1,187,13,12,5.1,-168.69,West,False,3,3,8,11,13,6,7,1,True,True,True,False,3,19,6,6,0,8,11,False,False,True,False,True,West
-1,186,12,12,5.1,-168.69,West,False,4,3,7,11,13,6,7,1,True,True,True,False,3,17,6,7,0,7,11,False,False,True,False,True,West
-1,185,11,12,5.1,-168.69,West,False,4,4,6,11,14,6,7,1,True,True,True,False,3,15,6,9,0,6,11,False,False,True,False,True,West
-1,184,10,12,3.16,-161.57,West,False,4,3,7,11,14,5,7,1,True,True,True,False,3,15,4,11,0,7,11,False,False,True,False,True,West
-1,183,9,12,2,180,West,False,4,3,7,12,13,5,7,1,True,True,True,False,3,14,2,11,0,7,12,False,False,False,False,False,West
199,182,8,12,1,180,West,False,5,3,7,12,13,6,7,1,True,True,True,False,3,12,1,11,0,7,12,True,False,False,False,True,West
-1,381,7,12,9.22,-102.53,West,False,5,3,3,1,13,7,7,1,True,False,True,False,2,11,0,11,0,5,3,False,False,False,False,False,South
-1,380,7,11,8.06,-97.13,South,False,6,3,3,1,13,6,7,1,True,False,True,False,2,9,0,11,0,6,3,True,False,False,False,True,South
-1,379,7,10,7.07,-98.13,South,False,6,3,3,1,14,6,7,1,True,False,True,False,2,8,0,11,0,6,3,True,False,False,False,True,South
-1,378,7,9,5.1,-101.31,South,False,6,4,3,1,13,6,7,1,True,False,True,False,2,6,0,9,0,6,4,True,False,False,False,True,South
-1,377,7,8,4.12,-104.04,South,False,6,4,3,1,13,5,7,1,True,False,True,False,2,5,0,9,0,6,4,True,False,False,False,True,South
-1,376,7,7,3.16,-108.43,South,False,6,4,3,1,13,4,7,1,True,False,True,False,2,4,0,9,0,6,4,True,False,False,False,True,South
-1,375,7,6,2,-90,South,False,7,4,3,1,13,5,7,1,True,False,True,False,2,2,0,7,0,7,4,False,False,False,False,False,South
-1,374,7,5,1,-90,South,False,7,4,3,1,12,5,7,1,True,False,True,False,2,1,0,5,0,7,4,False,False,True,False,True,West
-1,373,6,5,1,0,West,False,7,5,3,1,12,4,7,1,True,False,True,False,2,1,0,7,0,7,5,False,True,False,False,True,West
-1,372,5,5,1,0,West,False,6,5,3,1,12,3,7,1,True,False,True,False,2,1,0,9,0,6,5,False,True,False,False,True,South
-1,371,5,4,1,0,South,False,6,4,3,1,12,4,7,1,True,False,True,False,2,1,0,7,0,6,4,False,True,False,False,True,South
199,370,5,3,1,0,South,False,6,3,3,1,12,5,7,1,True,False,True,False,2,1,0,9,0,6,3,False,True,False,False,True,East
-1,569,6,3,6.32,18.43,East,False,1,1,3,1,12,5,7,1,False,False,True,False,1,0,0,8,0,12,5,False,False,False,False,False,North
-1,568,6,4,6.32,18.43,North,False,1,1,3,1,12,6,7,1,False,False,True,False,1,0,0,8,0,12,6,False,False,False,False,False,North
-1,567,6,5,6.32,18.43,North,False,1,1,3,1,12,7,7,1,False,False,True,False,1,0,0,8,0,12,7,False,False,False,False,False,North
-1,566,6,6,7.07,8.13,North,False,1,1,3,1,13,7,7,1,False,False,True,False,1,0,0,8,0,13,7,False,False,False,False,False,North
-1,565,6,7,7.07,8.13,North,False,1,1,3,1,13,8,7,1,False,False,True,False,1,0,0,8,0,13,8,False,False,False,False,False,East
-1,564,7,7,5.1,11.31,East,False,1,1,3,1,12,8,7,1,False,False,True,False,1,0,0,6,0,12,8,False,False,False,False,False,East
-1,563,8,7,4,0,East,False,1,1,3,1,12,7,7,1,False,False,True,False,1,0,0,4,0,12,7,False,False,False,False,False,East
-1,562,9,7,3.16,18.43,East,False,1,1,3,1,12,8,7,1,False,False,True,False,1,0,0,4,0,12,8,False,False,False,False,False,East
-1,561,10,7,3.16,18.43,East,False,1,1,3,1,13,8,7,1,False,False,True,False,1,0,0,4,0,13,8,False,False,False,False,False,East
-1,560,11,7,2.83,45,East,False,1,1,3,1,13,9,7,1,False,False,True,False,1,0,0,4,0,13,9,False,False,False,False,False,East
-1,559,12,7,2.24,63.43,East,False,1,1,3,1,13,9,7,1,False,False,True,False,1,0,0,3,0,13,9,False,True,False,False,True,North
199,558,12,8,1,90,North,False,1,1,3,1,12,9,7,1,False,False,True,False,1,0,0,1,0,12,9,False,False,False,False,False,North
-1,0,12,10,2.24,63.43,Stop,True,5,6,5,12,13,6,13,12,True,True,True,True,4,11,9,5,3,13,12,False,True,False,False,True,Stop
-1,-1,12,10,2.24,63.43,Stop,True,5,7,5,11,12,6,13,12,True,True,True,True,4,10,8,4,2,13,12,False,True,False,False,True,Stop
-1,-2,12,10,2,90,Stop,True,5,8,4,11,11,6,12,12,True,True,True,True,4,9,9,5,1,12,12,False,False,False,False,False,Stop
-1,-3,12,10,1,90,Stop,True,5,9,4,12,10,6,12,11,True,True,True,True,4,8,10,6,2,12,11,False,False,False,False,False,Stop
-1,-4,12,10,1.41,45,Stop,True,6,9,4,12,9,6,13,11,True,True,True,True,4,7,10,7,3,13,11,False,True,False,False,True,Stop
-1,-5,12,10,2.24,26.57,Stop,True,7,9,3,12,8,6,14,11,True,True,True,True,4,6,11,8,4,14,11,False,False,False,False,False,Stop
-1,-6,12,10,3.16,18.43,Stop,False,7,10,3,13,7,6,15,11,True,True,True,True,4,5,12,9,3,15,11,False,False,False,False,False,West
-1,-7,11,10,3.16,18.43,West,False,6,10,3,13,6,6,14,11,True,True,True,True,4,5,11,9,3,14,11,False,False,False,False,False,West
-1,-8,10,10,4,0,West,False,6,11,3,12,6,5,14,10,True,True,True,True,4,5,9,9,3,14,10,False,False,False,False,False,West
-1,-9,9,10,4.12,165.96,West,False,5,11,3,12,7,5,13,10,True,True,True,True,4,5,8,7,5,5,11,False,False,False,False,False,West
-1,-10,8,10,3.16,161.57,West,False,5,11,2,12,8,5,13,9,True,True,True,True,4,4,8,5,5,5,11,False,False,False,False,False,West
-1,-11,7,10,1.41,135,West,False,6,11,2,12,8,4,12,9,True,True,True,True,4,2,7,7,7,6,11,True,False,False,False,True,West
-1,-12,6,10,1.41,135,West,False,5,11,1,12,9,4,12,8,True,True,True,True,4,2,7,9,7,5,11,True,False,False,False,True,North
-1,-13,6,11,1.41,135,North,False,5,12,1,11,8,4,12,9,True,True,True,True,4,2,5,9,7,5,12,True,False,False,False,True,West
-1,-14,5,11,1.41,45,West,False,6,12,1,11,8,3,12,10,True,True,True,True,4,2,4,11,8,6,12,False,True,False,False,True,West
-1,-15,4,11,2.24,26.57,West,False,6,12,1,11,9,3,12,10,True,True,True,True,4,3,3,13,8,6,12,False,False,False,False,False,West
199,-16,3,11,2,180,West,False,5,12,1,11,8,3,12,11,True,True,True,True,4,3,2,13,10,1,11,False,False,False,False,False,West
-1,183,2,11,2.24,26.57,West,False,4,12,3,1,8,3,13,11,True,False,True,True,3,3,0,14,11,4,12,False,False,False,False,False,West
-1,182,1,11,3.16,18.43,West,True,4,12,3,1,8,4,13,11,True,False,True,True,3,4,0,14,11,4,12,False,False,False,False,False,Stop
-1,181,1,11,3.61,33.69,West,False,4,13,3,1,9,4,12,11,True,False,True,True,3,5,0,15,10,4,13,False,False,False,False,False,East
-1,180,2,11,2.83,45,East,False,4,13,3,1,9,5,11,11,True,False,True,True,3,4,0,13,8,4,13,False,False,False,False,False,East
-1,179,3,11,3.16,71.57,East,False,4,14,3,1,9,4,10,11,True,False,True,True,3,4,0,13,6,4,14,False,True,False,False,True,North
-1,178,3,12,2,90,North,False,3,14,3,1,9,5,9,11,True,False,True,True,3,2,0,13,8,3,14,False,False,False,False,False,North
-1,177,3,13,1.41,135,North,False,2,14,3,1,10,5,10,11,True,False,True,True,3,2,0,15,9,2,14,True,False,False,False,True,East
-1,176,4,13,1.41,135,East,False,3,14,3,1,10,4,10,11,True,False,True,True,3,2,0,15,9,3,14,True,False,False,False,True,East
-1,175,5,13,3.16,161.57,East,False,2,14,3,1,10,5,10,10,True,False,True,True,3,4,0,13,7,2,14,False,False,False,False,False,East
-1,174,6,13,4.24,-45,East,False,1,14,3,1,10,6,9,10,True,False,True,True,3,6,0,11,5,9,10,False,False,False,False,False,North
-1,173,6,14,4.24,-45,North,False,1,13,3,1,11,6,9,11,True,False,True,True,3,6,0,13,5,9,11,False,False,False,False,False,West
-1,172,5,14,4.47,-153.43,West,False,1,12,3,1,11,6,8,11,True,False,True,True,3,6,0,14,6,1,12,False,False,False,False,False,West
-1,171,4,14,3.16,-161.57,West,False,1,13,3,1,11,5,8,11,True,False,True,True,3,4,0,16,8,1,13,False,False,True,False,True,West
-1,170,3,14,1.41,-135,West,False,2,13,3,1,10,5,9,11,True,False,True,True,3,2,0,16,9,2,13,True,False,False,False,True,West
-1,169,2,14,2,-90,West,False,2,12,3,1,9,5,9,11,True,False,True,True,3,2,0,16,10,2,12,False,False,False,False,False,West
-1,168,1,14,3.16,-71.57,West,True,2,11,3,1,9,6,9,11,True,False,True,True,3,4,0,16,12,2,11,False,True,False,False,True,Stop
-1,167,1,14,3.61,-56.31,West,True,3,11,3,1,8,6,10,11,True,False,True,True,3,5,0,15,13,3,11,False,False,False,False,False,Stop
-1,166,1,14,4.24,-45,West,False,4,11,3,1,8,7,11,11,True,False,True,True,3,6,0,14,12,4,11,False,False,False,False,False,South
-1,165,1,13,4.47,-26.57,South,False,5,11,3,1,8,8,10,11,True,False,True,True,3,6,0,12,10,5,11,False,False,False,False,False,South
-1,164,1,12,3.16,-18.43,South,False,4,11,3,1,9,8,9,11,True,False,True,True,3,4,0,12,10,4,11,False,False,True,False,True,East
-1,163,2,12,2.24,-26.57,East,False,4,11,3,1,9,7,9,10,True,False,True,True,3,3,0,12,10,4,11,False,False,True,False,True,East
-1,162,3,12,2.24,-26.57,East,False,5,11,3,1,8,7,9,9,True,False,True,True,3,3,0,10,8,5,11,False,False,True,False,True,East
199,161,4,12,1.41,-45,East,False,5,11,3,1,8,7,9,10,True,False,True,True,3,2,0,9,8,5,11,False,True,False,False,True,East
-1,360,5,12,5,-36.87,East,False,1,1,3,1,8,7,9,9,False,False,True,True,2,0,0,8,6,9,9,False,False,False,False,False,South
-1,359,5,11,4.24,-45,South,True,1,1,3,1,8,8,8,9,False,False,True,True,2,0,0,6,6,8,8,False,False,False,False,False,Stop
-1,358,5,11,3.61,-33.69,South,True,1,1,3,1,8,9,9,9,False,False,True,True,2,0,0,5,7,8,9,False,False,False,False,False,Stop
-1,357,5,11,4.47,-26.57,South,True,1,1,3,1,9,9,9,8,False,False,True,True,2,0,0,6,6,9,9,False,False,False,False,False,Stop
-1,356,5,11,4.12,-14.04,South,False,1,1,3,1,9,10,8,8,False,False,True,True,2,0,0,5,7,9,10,False,False,True,False,True,East
-1,355,6,11,2.24,-26.57,East,False,1,1,3,1,8,10,8,7,False,False,True,True,2,0,0,3,7,8,10,False,False,True,False,True,East
-1,354,7,11,2.24,-26.57,East,False,1,1,3,1,9,10,8,6,False,False,True,True,2,0,0,3,7,9,10,False,False,True,False,True,South
-1,353,7,10,2,0,South,False,1,1,3,1,9,10,9,6,False,False,True,True,2,0,0,2,7,9,10,False,False,False,False,False,South
-1,352,7,9,2.24,26.57,South,False,1,1,3,1,9,10,9,5,False,False,True,True,2,0,0,3,7,9,10,False,False,False,False,False,South
-1,351,7,8,3.61,56.31,South,False,1,1,3,1,9,11,10,5,False,False,True,True,2,0,0,5,7,9,11,False,False,False,False,False,South
-1,350,7,7,4.24,-45,South,False,1,1,3,1,9,12,10,4,False,False,True,True,2,0,0,7,6,10,4,False,False,False,False,False,South
-1,349,7,6,3.61,-33.69,South,False,1,1,3,1,10,12,10,4,False,False,True,True,2,0,0,9,4,10,4,False,False,False,False,False,East
-1,348,8,6,2.24,-26.57,East,False,1,1,3,1,10,11,10,5,False,False,True,True,2,0,0,7,3,10,5,False,False,True,False,True,North
-1,347,8,7,2.83,-45,North,False,1,1,3,1,10,11,10,5,False,False,True,True,2,0,0,6,5,10,5,False,False,False,False,False,North
-1,346,8,8,4.47,-63.43,North,False,1,1,3,1,11,11,10,4,False,False,True,True,2,0,0,6,5,10,4,False,False,False,False,False,North
-1,345,8,9,3.61,33.69,North,False,1,1,3,1,11,11,10,5,False,False,True,True,2,0,0,5,5,11,11,False,False,False,False,False,North
-1,344,8,10,2.24,26.57,North,False,1,1,3,1,10,11,10,6,False,False,True,True,2,0,0,3,7,10,11,False,False,False,False,False,East
-1,343,9,10,2.24,26.57,East,False,1,1,3,1,11,11,10,5,False,False,True,True,2,0,0,3,7,11,11,False,False,False,False,False,North
-1,342,9,11,2.24,26.57,North,False,1,1,3,1,11,12,11,5,False,False,True,True,2,0,0,3,7,11,12,False,False,False,False,False,North
-1,341,9,12,2.24,26.57,North,False,1,1,3,1,11,13,10,5,False,False,True,True,2,0,0,3,7,11,13,False,False,False,False,False,North
-1,340,9,13,3,0,North,False,1,1,3,1,12,13,9,5,False,False,True,True,2,0,0,3,8,12,13,False,False,False,False,False,East
-1,339,10,13,2,0,East,False,1,1,3,1,12,13,9,5,False,False,True,True,2,0,0,2,8,12,13,False,False,False,False,False,South
-1,338,10,12,3.16,18.43,South,False,1,1,3,1,13,13,9,6,False,False,True,True,2,0,0,4,6,13,13,False,False,False,False,False,South
-1,337,10,11,4.47,26.57,South,False,1,1,3,1,14,13,10,6,False,False,True,True,2,0,0,6,6,14,13,False,False,False,False,False,South
-1,336,10,10,5,-90,South,False,1,1,3,1,14,14,10,5,False,False,True,True,2,0,0,8,6,10,5,False,False,False,False,False,East
-1,335,11,10,5,-90,East,False,1,1,3,1,13,14,11,5,False,False,True,True,2,0,0,6,5,11,5,False,False,False,False,False,East
-1,334,12,10,5.1,-101.31,East,False,1,1,3,1,14,14,11,5,False,False,True,True,2,0,0,6,5,11,5,True,False,False,False,True,East
-1,333,13,10,4.47,63.43,East,False,1,1,3,1,15,14,12,5,False,False,True,True,2,0,0,6,7,15,14,False,False,False,False,False,North
-1,332,13,11,3.61,56.31,North,False,1,1,3,1,15,14,12,4,False,False,True,True,2,0,0,5,7,15,14,False,False,False,False,False,North
-1,331,13,12,3.61,33.69,North,False,1,1,3,1,16,14,12,5,False,False,True,True,2,0,0,5,8,16,14,False,False,False,False,False,North
-1,330,13,13,2.24,26.57,North,False,1,1,3,1,15,14,12,5,False,False,True,True,2,0,0,3,10,15,14,False,False,False,False,False,East
199,329,14,13,1,0,East,False,1,1,3,1,15,13,11,5,False,False,True,True,2,0,0,1,11,15,13,False,True,False,False,True,East
-1,528,15,13,8.94,-116.57,East,False,1,1,3,1,5,1,11,5,False,False,False,True,1,0,0,0,11,11,5,False,False,False,False,False,East
-1,527,16,13,8.6,-125.54,East,False,1,1,3,1,5,1,11,6,False,False,False,True,1,0,0,0,13,11,6,False,False,False,False,False,North
-1,526,16,14,10.3,-119.05,North,True,1,1,3,1,5,1,11,5,False,False,False,True,1,0,0,0,14,11,5,False,False,False,False,False,Stop
-1,525,16,14,10.3,-119.05,North,True,1,1,3,1,5,1,11,5,False,False,False,True,1,0,0,0,15,11,5,False,False,False,False,False,Stop
-1,524,16,14,10.82,-123.69,North,False,1,1,3,1,5,1,10,5,False,False,False,True,1,0,0,0,14,10,5,False,False,False,False,False,South
-1,523,16,13,9.43,-122.01,South,False,1,1,3,1,5,1,11,5,False,False,False,True,1,0,0,0,14,11,5,False,False,False,False,False,South
-1,522,16,12,9.22,-130.6,South,False,1,1,3,1,5,1,10,5,False,False,False,True,1,0,0,0,12,10,5,False,False,False,False,False,South
-1,521,16,11,7.81,-140.19,South,False,1,1,3,1,5,1,10,6,False,False,False,True,1,0,0,0,11,10,6,False,False,False,False,False,South
-1,520,16,10,7.21,-146.31,South,False,1,1,3,1,5,1,10,6,False,False,False,True,1,0,0,0,11,10,6,False,False,False,False,False,South
-1,519,16,9,7.21,-146.31,South,False,1,1,3,1,5,1,10,5,False,False,False,True,1,0,0,0,11,10,5,False,False,False,False,False,South
-1,518,16,8,7.62,-156.8,South,False,1,1,3,1,5,1,9,5,False,False,False,True,1,0,0,0,10,9,5,False,False,False,False,False,West
-1,517,15,8,6.71,-153.43,West,False,1,1,3,1,5,1,9,5,False,False,False,True,1,0,0,0,8,9,5,False,False,False,False,False,West
-1,516,14,8,5.39,-158.2,West,False,1,1,3,1,5,1,9,6,False,False,False,True,1,0,0,0,6,9,6,False,False,False,False,False,West
-1,515,13,8,4.12,-165.96,West,False,1,1,3,1,5,1,9,7,False,False,False,True,1,0,0,0,4,9,7,False,False,True,False,True,West
-1,514,12,8,2.24,-153.43,West,False,1,1,3,1,5,1,10,7,False,False,False,True,1,0,0,0,2,10,7,False,False,True,False,True,West
-1,513,11,8,1,180,West,False,1,1,3,1,5,1,10,8,False,False,False,True,1,0,0,0,2,10,8,True,False,False,False,True,West
-1,512,10,8,1,-90,West,False,1,1,3,1,5,1,10,7,False,False,False,True,1,0,0,0,2,10,7,False,False,True,False,True,South
-1,511,10,7,1,-90,South,False,1,1,3,1,5,1,10,6,False,False,False,True,1,0,0,0,2,10,6,False,False,True,False,True,South
-1,510,10,6,1,0,South,False,1,1,3,1,5,1,11,6,False,False,False,True,1,0,0,0,1,11,6,False,True,False,False,True,South
-1,509,10,5,1.41,45,South,False,1,1,3,1,5,1,11,6,False,False,False,True,1,0,0,0,3,11,6,False,True,False,False,True,South
